,nfe,epsilon_progress,SBX,PCX,DifferentialEvolution,UNDX,SPX,UM
0,1005,104,0.3939393939393939,0.12121212121212122,0.09090909090909091,0.3333333333333333,0.030303030303030304,0.030303030303030304
1,2011,206,0.7037037037037037,0.1111111111111111,0.1111111111111111,0.037037037037037035,0.018518518518518517,0.018518518518518517
2,3014,281,0.6976744186046512,0.023255813953488372,0.16279069767441862,0.046511627906976744,0.023255813953488372,0.046511627906976744
3,4016,371,0.8620689655172413,0.017241379310344827,0.05172413793103448,0.034482758620689655,0.017241379310344827,0.017241379310344827
4,5022,464,0.8679245283018868,0.03773584905660377,0.018867924528301886,0.03773584905660377,0.018867924528301886,0.018867924528301886
5,6028,552,0.88,0.04,0.013333333333333334,0.02666666666666667,0.013333333333333334,0.02666666666666667
6,7034,668,0.918918918918919,0.013513513513513514,0.013513513513513514,0.02702702702702703,0.013513513513513514,0.013513513513513514
7,8038,772,0.9014084507042254,0.028169014084507043,0.014084507042253521,0.028169014084507043,0.014084507042253521,0.014084507042253521
8,9042,849,0.8795180722891566,0.03614457831325301,0.024096385542168676,0.024096385542168676,0.012048192771084338,0.024096385542168676
9,10046,923,0.8928571428571429,0.03571428571428571,0.023809523809523808,0.023809523809523808,0.011904761904761904,0.011904761904761904
10,11263,975,0.896551724137931,0.022988505747126436,0.034482758620689655,0.022988505747126436,0.011494252873563218,0.011494252873563218
11,12560,1072,0.93,0.01,0.02,0.02,0.01,0.01
12,13859,1165,0.9272727272727272,0.00909090909090909,0.02727272727272727,0.01818181818181818,0.00909090909090909,0.00909090909090909
13,15156,1252,0.9285714285714286,0.008928571428571428,0.026785714285714284,0.017857142857142856,0.008928571428571428,0.008928571428571428
14,16453,1339,0.9401709401709402,0.008547008547008548,0.017094017094017096,0.017094017094017096,0.008547008547008548,0.008547008547008548
15,17750,1404,0.8899082568807339,0.01834862385321101,0.045871559633027525,0.01834862385321101,0.009174311926605505,0.01834862385321101
16,19046,1469,0.905511811023622,0.015748031496062992,0.031496062992125984,0.015748031496062992,0.007874015748031496,0.023622047244094488
17,20343,1535,0.9047619047619048,0.007936507936507936,0.03968253968253968,0.015873015873015872,0.007936507936507936,0.023809523809523808
18,21642,1597,0.9083969465648855,0.007633587786259542,0.03816793893129771,0.015267175572519083,0.007633587786259542,0.022900763358778626
19,22940,1660,0.9124087591240876,0.0072992700729927005,0.0364963503649635,0.014598540145985401,0.0072992700729927005,0.021897810218978103
20,24238,1732,0.9266666666666666,0.006666666666666667,0.02,0.013333333333333334,0.006666666666666667,0.02666666666666667
21,25535,1782,0.9281045751633987,0.006535947712418301,0.0196078431372549,0.013071895424836602,0.006535947712418301,0.026143790849673203
22,26835,1828,0.9177215189873418,0.006329113924050633,0.012658227848101266,0.012658227848101266,0.006329113924050633,0.04430379746835443
23,28134,1880,0.9337349397590361,0.006024096385542169,0.012048192771084338,0.012048192771084338,0.006024096385542169,0.030120481927710843
24,29431,1924,0.9404761904761905,0.005952380952380952,0.011904761904761904,0.011904761904761904,0.005952380952380952,0.023809523809523808
25,30728,1970,0.9440993788819876,0.006211180124223602,0.006211180124223602,0.012422360248447204,0.006211180124223602,0.024844720496894408
26,32027,2007,0.9298245614035088,0.005847953216374269,0.011695906432748537,0.011695906432748537,0.005847953216374269,0.03508771929824561
27,33324,2042,0.9239766081871345,0.005847953216374269,0.011695906432748537,0.011695906432748537,0.005847953216374269,0.04093567251461988
28,34622,2099,0.8941176470588236,0.0058823529411764705,0.011764705882352941,0.011764705882352941,0.0058823529411764705,0.07058823529411765
29,35921,2148,0.8850574712643678,0.005747126436781609,0.011494252873563218,0.011494252873563218,0.005747126436781609,0.08045977011494253
30,37219,2203,0.9064327485380117,0.005847953216374269,0.011695906432748537,0.011695906432748537,0.005847953216374269,0.05847953216374269
31,38516,2258,0.9265536723163842,0.005649717514124294,0.01694915254237288,0.011299435028248588,0.005649717514124294,0.03389830508474576
32,39814,2311,0.9371428571428572,0.005714285714285714,0.017142857142857144,0.011428571428571429,0.005714285714285714,0.022857142857142857
33,41113,2363,0.9382022471910112,0.0056179775280898875,0.02247191011235955,0.011235955056179775,0.0056179775280898875,0.016853932584269662
34,42410,2401,0.9405405405405406,0.005405405405405406,0.016216216216216217,0.010810810810810811,0.005405405405405406,0.021621621621621623
35,43931,2423,0.943502824858757,0.005649717514124294,0.011299435028248588,0.011299435028248588,0.005649717514124294,0.022598870056497175
36,45299,2465,0.9364161849710982,0.005780346820809248,0.017341040462427744,0.011560693641618497,0.005780346820809248,0.023121387283236993
37,46667,2537,0.9186046511627907,0.011627906976744186,0.023255813953488372,0.011627906976744186,0.005813953488372093,0.029069767441860465
38,48036,2577,0.9171270718232044,0.011049723756906077,0.027624309392265192,0.011049723756906077,0.0055248618784530384,0.027624309392265192
39,49405,2629,0.9137931034482759,0.017241379310344827,0.028735632183908046,0.011494252873563218,0.005747126436781609,0.022988505747126436
40,50089,2656,0.9269662921348315,0.011235955056179775,0.028089887640449437,0.011235955056179775,0.0056179775280898875,0.016853932584269662
