,nfe,epsilon_progress,SBX,PCX,DifferentialEvolution,UNDX,SPX,UM
28,30340,1837,0.9536423841059603,0.006622516556291391,0.006622516556291391,0.013245033112582781,0.006622516556291391,0.013245033112582781
29,31399,1876,0.9551282051282052,0.00641025641025641,0.00641025641025641,0.01282051282051282,0.00641025641025641,0.01282051282051282
30,32458,1919,0.9466666666666667,0.013333333333333334,0.006666666666666667,0.013333333333333334,0.006666666666666667,0.013333333333333334
31,33515,1952,0.9466666666666667,0.013333333333333334,0.006666666666666667,0.013333333333333334,0.006666666666666667,0.013333333333333334
32,34574,1988,0.9523809523809523,0.013605442176870748,0.006802721088435374,0.013605442176870748,0.006802721088435374,0.006802721088435374
33,35633,2014,0.9548387096774194,0.012903225806451613,0.0064516129032258064,0.012903225806451613,0.0064516129032258064,0.0064516129032258064
34,36690,2049,0.9556962025316456,0.012658227848101266,0.006329113924050633,0.012658227848101266,0.006329113924050633,0.006329113924050633
35,37789,2062,0.9567901234567902,0.012345679012345678,0.006172839506172839,0.012345679012345678,0.006172839506172839,0.006172839506172839
36,39046,2127,0.954248366013072,0.013071895424836602,0.006535947712418301,0.013071895424836602,0.006535947712418301,0.006535947712418301
37,40303,2195,0.9432624113475178,0.02127659574468085,0.0070921985815602835,0.014184397163120567,0.0070921985815602835,0.0070921985815602835
38,41560,2254,0.9536423841059603,0.013245033112582781,0.006622516556291391,0.013245033112582781,0.006622516556291391,0.006622516556291391
39,42816,2313,0.9615384615384616,0.00641025641025641,0.00641025641025641,0.01282051282051282,0.00641025641025641,0.00641025641025641
40,44073,2372,0.9636363636363636,0.006060606060606061,0.006060606060606061,0.012121212121212121,0.006060606060606061,0.006060606060606061
41,45331,2430,0.9602272727272727,0.005681818181818182,0.011363636363636364,0.011363636363636364,0.005681818181818182,0.005681818181818182
42,46588,2478,0.9623655913978495,0.005376344086021506,0.010752688172043012,0.010752688172043012,0.005376344086021506,0.005376344086021506
43,47846,2531,0.9625668449197861,0.0053475935828877,0.0053475935828877,0.0106951871657754,0.0053475935828877,0.0106951871657754
44,49103,2593,0.9476439790575916,0.005235602094240838,0.005235602094240838,0.010471204188481676,0.005235602094240838,0.02617801047120419
45,50359,2647,0.9508196721311475,0.00546448087431694,0.00546448087431694,0.01092896174863388,0.00546448087431694,0.02185792349726776
46,50359,2647,0.9508196721311475,0.00546448087431694,0.00546448087431694,0.01092896174863388,0.00546448087431694,0.02185792349726776
