,nfe,epsilon_progress,SBX,PCX,DifferentialEvolution,UNDX,SPX,UM
0,1002,103,0.07692307692307693,0.15384615384615385,0.07692307692307693,0.6153846153846154,0.038461538461538464,0.038461538461538464
1,2009,174,0.14893617021276595,0.48936170212765956,0.0851063829787234,0.23404255319148937,0.02127659574468085,0.02127659574468085
2,3015,290,0.36065573770491804,0.47540983606557374,0.08196721311475409,0.04918032786885246,0.01639344262295082,0.01639344262295082
3,4021,402,0.3246753246753247,0.5194805194805194,0.09090909090909091,0.03896103896103896,0.012987012987012988,0.012987012987012988
4,5024,486,0.45977011494252873,0.40229885057471265,0.06896551724137931,0.034482758620689655,0.022988505747126436,0.011494252873563218
5,6029,576,0.5384615384615384,0.27692307692307694,0.09230769230769231,0.06153846153846154,0.015384615384615385,0.015384615384615385
6,7035,642,0.671875,0.140625,0.09375,0.0625,0.015625,0.015625
7,8040,715,0.6470588235294118,0.21568627450980393,0.0392156862745098,0.058823529411764705,0.0196078431372549,0.0196078431372549
8,9046,792,0.7638888888888888,0.1388888888888889,0.013888888888888888,0.041666666666666664,0.013888888888888888,0.027777777777777776
9,10053,860,0.8181818181818182,0.1038961038961039,0.012987012987012988,0.03896103896103896,0.012987012987012988,0.012987012987012988
10,11091,896,0.8082191780821918,0.0958904109589041,0.0273972602739726,0.0410958904109589,0.0136986301369863,0.0136986301369863
11,12196,955,0.8157894736842105,0.09210526315789473,0.02631578947368421,0.039473684210526314,0.013157894736842105,0.013157894736842105
12,13303,1000,0.8554216867469879,0.04819277108433735,0.03614457831325301,0.03614457831325301,0.012048192771084338,0.012048192771084338
13,14408,1075,0.8888888888888888,0.022222222222222223,0.03333333333333333,0.03333333333333333,0.011111111111111112,0.011111111111111112
14,15514,1123,0.8651685393258427,0.033707865168539325,0.02247191011235955,0.033707865168539325,0.011235955056179775,0.033707865168539325
15,16619,1195,0.8777777777777778,0.022222222222222223,0.011111111111111112,0.03333333333333333,0.011111111111111112,0.044444444444444446
16,17726,1250,0.89,0.02,0.01,0.03,0.01,0.04
17,18832,1309,0.9099099099099099,0.018018018018018018,0.009009009009009009,0.02702702702702703,0.009009009009009009,0.02702702702702703
18,19937,1362,0.8867924528301887,0.018867924528301886,0.02830188679245283,0.02830188679245283,0.009433962264150943,0.02830188679245283
19,21043,1424,0.8936170212765957,0.02127659574468085,0.02127659574468085,0.031914893617021274,0.010638297872340425,0.02127659574468085
20,22150,1477,0.9090909090909091,0.01818181818181818,0.01818181818181818,0.02727272727272727,0.00909090909090909,0.01818181818181818
21,23256,1539,0.9016393442622951,0.03278688524590164,0.02459016393442623,0.02459016393442623,0.00819672131147541,0.00819672131147541
22,24361,1609,0.9230769230769231,0.017094017094017096,0.017094017094017096,0.02564102564102564,0.008547008547008548,0.008547008547008548
23,25467,1663,0.943089430894309,0.008130081300813009,0.008130081300813009,0.024390243902439025,0.008130081300813009,0.008130081300813009
24,26574,1722,0.9365079365079365,0.007936507936507936,0.007936507936507936,0.023809523809523808,0.007936507936507936,0.015873015873015872
25,27680,1790,0.9347826086956522,0.007246376811594203,0.021739130434782608,0.021739130434782608,0.007246376811594203,0.007246376811594203
26,28785,1857,0.9253731343283582,0.007462686567164179,0.029850746268656716,0.022388059701492536,0.007462686567164179,0.007462686567164179
27,29892,1918,0.9154929577464789,0.014084507042253521,0.02112676056338028,0.02112676056338028,0.007042253521126761,0.02112676056338028
28,30997,1972,0.8831168831168831,0.012987012987012988,0.025974025974025976,0.01948051948051948,0.006493506493506494,0.05194805194805195
29,32104,2021,0.8478260869565217,0.021739130434782608,0.021739130434782608,0.021739130434782608,0.007246376811594203,0.07971014492753623
30,33210,2080,0.8253968253968254,0.023809523809523808,0.015873015873015872,0.023809523809523808,0.007936507936507936,0.10317460317460317
31,34316,2153,0.8778625954198473,0.007633587786259542,0.015267175572519083,0.022900763358778626,0.007633587786259542,0.06870229007633588
32,35423,2213,0.8486842105263158,0.006578947368421052,0.013157894736842105,0.019736842105263157,0.006578947368421052,0.10526315789473684
33,36529,2266,0.8726114649681529,0.006369426751592357,0.012738853503184714,0.01910828025477707,0.006369426751592357,0.08280254777070063
34,37635,2328,0.918918918918919,0.006756756756756757,0.013513513513513514,0.02027027027027027,0.006756756756756757,0.033783783783783786
35,38912,2362,0.9261744966442953,0.006711409395973154,0.006711409395973154,0.020134228187919462,0.006711409395973154,0.03355704697986577
36,40057,2409,0.9225352112676056,0.007042253521126761,0.007042253521126761,0.02112676056338028,0.007042253521126761,0.035211267605633804
37,41201,2469,0.9328859060402684,0.006711409395973154,0.006711409395973154,0.020134228187919462,0.006711409395973154,0.026845637583892617
