,nfe,epsilon_progress,SBX,PCX,DifferentialEvolution,UNDX,SPX,UM
48,51435,93,0.45454545454545453,0.2727272727272727,0.045454545454545456,0.09090909090909091,0.045454545454545456,0.09090909090909091
49,52507,94,0.43478260869565216,0.2608695652173913,0.08695652173913043,0.08695652173913043,0.043478260869565216,0.08695652173913043
50,53578,98,0.44,0.28,0.04,0.12,0.04,0.08
51,54644,98,0.44,0.28,0.04,0.12,0.04,0.08
52,55715,98,0.44,0.28,0.04,0.12,0.04,0.08
53,56787,98,0.44,0.28,0.04,0.12,0.04,0.08
54,57859,98,0.44,0.28,0.04,0.12,0.04,0.08
55,58928,98,0.44,0.28,0.04,0.12,0.04,0.08
56,59998,100,0.5,0.23076923076923078,0.038461538461538464,0.11538461538461539,0.038461538461538464,0.07692307692307693
57,61069,100,0.5,0.23076923076923078,0.038461538461538464,0.11538461538461539,0.038461538461538464,0.07692307692307693
58,62137,101,0.5185185185185185,0.2222222222222222,0.037037037037037035,0.1111111111111111,0.037037037037037035,0.07407407407407407
59,63207,102,0.5555555555555556,0.18518518518518517,0.037037037037037035,0.1111111111111111,0.037037037037037035,0.07407407407407407
60,64278,102,0.5555555555555556,0.18518518518518517,0.037037037037037035,0.1111111111111111,0.037037037037037035,0.07407407407407407
61,65353,102,0.5555555555555556,0.18518518518518517,0.037037037037037035,0.1111111111111111,0.037037037037037035,0.07407407407407407
62,66421,102,0.5555555555555556,0.18518518518518517,0.037037037037037035,0.1111111111111111,0.037037037037037035,0.07407407407407407
63,67491,102,0.5555555555555556,0.18518518518518517,0.037037037037037035,0.1111111111111111,0.037037037037037035,0.07407407407407407
64,68562,102,0.5555555555555556,0.18518518518518517,0.037037037037037035,0.1111111111111111,0.037037037037037035,0.07407407407407407
65,69632,102,0.5555555555555556,0.18518518518518517,0.037037037037037035,0.1111111111111111,0.037037037037037035,0.07407407407407407
66,70703,102,0.5555555555555556,0.18518518518518517,0.037037037037037035,0.1111111111111111,0.037037037037037035,0.07407407407407407
67,71773,104,0.5555555555555556,0.18518518518518517,0.037037037037037035,0.1111111111111111,0.037037037037037035,0.07407407407407407
68,72843,104,0.5357142857142857,0.17857142857142858,0.03571428571428571,0.10714285714285714,0.03571428571428571,0.10714285714285714
69,73914,105,0.5714285714285714,0.14285714285714285,0.03571428571428571,0.10714285714285714,0.03571428571428571,0.10714285714285714
70,74983,106,0.5714285714285714,0.14285714285714285,0.03571428571428571,0.10714285714285714,0.03571428571428571,0.10714285714285714
71,76056,106,0.5714285714285714,0.14285714285714285,0.03571428571428571,0.10714285714285714,0.03571428571428571,0.10714285714285714
72,77129,106,0.5714285714285714,0.14285714285714285,0.03571428571428571,0.10714285714285714,0.03571428571428571,0.10714285714285714
73,78199,107,0.5714285714285714,0.14285714285714285,0.03571428571428571,0.10714285714285714,0.03571428571428571,0.10714285714285714
74,79268,107,0.5714285714285714,0.14285714285714285,0.03571428571428571,0.10714285714285714,0.03571428571428571,0.10714285714285714
75,80337,107,0.5714285714285714,0.14285714285714285,0.03571428571428571,0.10714285714285714,0.03571428571428571,0.10714285714285714
76,81406,107,0.5714285714285714,0.14285714285714285,0.03571428571428571,0.10714285714285714,0.03571428571428571,0.10714285714285714
77,82476,107,0.5714285714285714,0.14285714285714285,0.03571428571428571,0.10714285714285714,0.03571428571428571,0.10714285714285714
78,83547,107,0.5714285714285714,0.14285714285714285,0.03571428571428571,0.10714285714285714,0.03571428571428571,0.10714285714285714
79,84617,108,0.5862068965517241,0.13793103448275862,0.034482758620689655,0.10344827586206896,0.034482758620689655,0.10344827586206896
80,85688,108,0.5862068965517241,0.13793103448275862,0.034482758620689655,0.10344827586206896,0.034482758620689655,0.10344827586206896
81,86759,108,0.5862068965517241,0.13793103448275862,0.034482758620689655,0.10344827586206896,0.034482758620689655,0.10344827586206896
82,87829,108,0.5862068965517241,0.13793103448275862,0.034482758620689655,0.10344827586206896,0.034482758620689655,0.10344827586206896
83,88897,108,0.5862068965517241,0.13793103448275862,0.034482758620689655,0.10344827586206896,0.034482758620689655,0.10344827586206896
84,89968,111,0.6071428571428571,0.14285714285714285,0.03571428571428571,0.07142857142857142,0.03571428571428571,0.10714285714285714
85,91039,112,0.6071428571428571,0.14285714285714285,0.03571428571428571,0.07142857142857142,0.03571428571428571,0.10714285714285714
86,92110,112,0.6206896551724138,0.13793103448275862,0.034482758620689655,0.06896551724137931,0.034482758620689655,0.10344827586206896
87,93181,113,0.6333333333333333,0.13333333333333333,0.03333333333333333,0.06666666666666667,0.03333333333333333,0.1
88,94252,113,0.6333333333333333,0.13333333333333333,0.03333333333333333,0.06666666666666667,0.03333333333333333,0.1
89,95320,113,0.6333333333333333,0.13333333333333333,0.03333333333333333,0.06666666666666667,0.03333333333333333,0.1
90,96392,114,0.6666666666666666,0.13333333333333333,0.03333333333333333,0.06666666666666667,0.03333333333333333,0.06666666666666667
91,97442,118,0.6333333333333333,0.13333333333333333,0.03333333333333333,0.06666666666666667,0.03333333333333333,0.1
92,98502,118,0.6666666666666666,0.13333333333333333,0.03333333333333333,0.06666666666666667,0.03333333333333333,0.06666666666666667
93,99562,119,0.6666666666666666,0.13333333333333333,0.03333333333333333,0.06666666666666667,0.03333333333333333,0.06666666666666667
94,100044,120,0.7,0.1,0.03333333333333333,0.06666666666666667,0.03333333333333333,0.06666666666666667
