climate_ensemble_index,center_0,center_1,center_2,center_3,center_4,center_5,center_6,center_7,radii_0,radii_1,radii_2,radii_3,radii_4,radii_5,radii_6,radii_7,weights_0,weights_1,weights_2,weights_3,weights_4,weights_5,weights_6,weights_7,weights_8,weights_9,weights_10,weights_11,weights_12,weights_13,weights_14,weights_15,weights_16,weights_17,weights_18,weights_19,weights_20,weights_21,weights_22,weights_23,weights_24,weights_25,weights_26,weights_27,weights_28,weights_29,weights_30,weights_31,weights_32,weights_33,weights_34,weights_35,weights_36,weights_37,weights_38,weights_39,weights_40,weights_41,weights_42,weights_43,weights_44,weights_45,weights_46,weights_47,weights_48,weights_49,weights_50,weights_51,weights_52,weights_53,weights_54,weights_55,weights_56,weights_57,weights_58,weights_59,weights_60,weights_61,weights_62,weights_63,weights_64,weights_65,weights_66,weights_67,weights_68,weights_69,weights_70,weights_71,weights_72,weights_73,weights_74,weights_75,weights_76,weights_77,weights_78,weights_79,weights_80,weights_81,weights_82,weights_83,weights_84,weights_85,weights_86,weights_87,weights_88,weights_89,weights_90,weights_91,weights_92,weights_93,weights_94,weights_95,weights_96,weights_97,weights_98,weights_99,weights_100,weights_101,weights_102,weights_103,weights_104,weights_105,weights_106,weights_107,weights_108,weights_109,weights_110,weights_111,weights_112,weights_113,weights_114,weights_115,weights_116,weights_117,weights_118,weights_119,weights_120,weights_121,weights_122,weights_123,weights_124,weights_125,weights_126,weights_127,weights_128,weights_129,weights_130,weights_131,weights_132,weights_133,weights_134,weights_135,weights_136,weights_137,weights_138,weights_139,weights_140,weights_141,weights_142,weights_143,weights_144,weights_145,weights_146,weights_147,weights_148,weights_149,weights_150,weights_151,weights_152,weights_153,weights_154,weights_155,weights_156,weights_157,weights_158,weights_159,weights_160,weights_161,weights_162,weights_163,weights_164,weights_165,weights_166,weights_167,weights_168,weights_169,weights_170,weights_171,weights_172,weights_173,weights_174,weights_175,weights_176,weights_177,weights_178,weights_179,weights_180,weights_181,weights_182,weights_183,weights_184,weights_185,weights_186,weights_187,weights_188,weights_189,weights_190,weights_191,weights_192,weights_193,weights_194,weights_195,weights_196,weights_197,weights_198,weights_199,weights_200,weights_201,weights_202,weights_203,weights_204,weights_205,weights_206,weights_207,weights_208,weights_209,weights_210,weights_211,weights_212,weights_213,weights_214,weights_215,weights_216,weights_217,weights_218,weights_219,weights_220,weights_221,weights_222,weights_223,weights_224,weights_225,weights_226,weights_227,scenario,policy,model
1,1.0,-0.135352341822426,0.8305173418531799,-0.069876038174239,-0.7184225632724665,-0.2757896672873756,0.8507875017513311,0.0567343984987967,0.1779395193260395,0.6797171154825334,0.7506342111751848,1e-09,0.4872211772719002,1e-09,1.0,0.9971667214536614,0.7637310790584491,0.1651373898837891,0.9990959277279318,1.0,1e-09,0.3313766913986963,1e-09,0.8521467607109906,0.8723914693056389,0.9100917033497498,0.6323146681344719,0.805631009454525,1e-09,0.1808496766577288,0.4821509304224983,0.5214165690628569,0.9628140702401924,1.0,0.5971333614201415,1e-09,1.0,0.1969697360671092,1.0,0.02144902325805,1e-09,0.6893913943231965,0.8538324986891453,0.4478019537959405,0.2246423669983006,0.3019778899585353,1e-09,1.0,1e-09,0.3494234462860957,0.2015973355364325,1.0,0.4337897270075819,0.5565730491390358,0.7267792920197427,0.2678433446124991,1e-09,0.2862945769132199,0.228989808584527,1e-09,0.5037213707229845,0.8969816264370363,0.8412141750398994,1.0,1.0,0.4753378012535051,0.6008257524857353,0.1607753957562697,0.8124861560114315,1e-09,0.5057526419786853,0.1972457422060743,0.4813285832831454,0.4305859091385806,0.2808008504561974,0.5262362126696634,1e-09,0.2482976940245853,1e-09,0.2021399950863592,0.4208296084248845,1.0,1e-09,0.2379022930020782,0.1268034839395178,0.7005272389745582,0.9874338570637486,0.6211095312219067,1e-09,0.5399325115882149,0.5287884729432312,0.8519742101595816,0.0450459900314132,0.1459191710315958,1e-09,1e-09,1e-09,0.4627841297891282,0.66871885952508,0.2807091647378653,1e-09,0.418956510500205,0.8539587686476582,0.8958293471315942,0.4251993936833851,1e-09,0.3256706390591757,0.5269520936625448,0.7191160580986631,0.1652401568533472,0.0308562782720746,0.3097798056360991,0.6887089298094417,0.6031520574404577,0.2673520943492904,1.0,1e-09,0.3310692528821001,1.0,0.2172458577353546,0.6411150170353416,0.4633828182667553,0.3161751752900922,1e-09,0.2632264952027242,0.150586123288808,0.508982502337968,0.7234366278218177,0.8641380010076914,1.0,1.0,0.6541047117968424,0.5430445922097136,1.0,0.4563322894428036,0.9918342816422452,0.7266338752360372,0.6972318078425049,1.0,1e-09,0.2651498145398769,0.2297328942571172,0.0346711317063567,0.8123339419371682,1.0,0.9103100698378755,1e-09,1.0,0.3867556284309424,0.5504613242476517,0.7304740478715227,1.0,1e-09,0.1860664314778494,0.2868163331615125,0.0262053834567061,1.0,0.8708367671292572,0.2551677994887142,0.6841628224982826,1.0,0.9617517247333236,0.9091494982771098,0.3374733451177467,1e-09,0.3500761112446814,1e-09,1.0,0.1291565148926956,0.513768111976358,0.1379706806071018,0.386738042072647,1e-09,0.4293994121937766,0.3829691784948073,0.5805131634538657,1.0,0.5943093486844042,0.9966603387771386,1e-09,1e-09,0.5252348070506815,0.7548869192618216,0.6944021916110473,1e-09,0.6387449340337962,0.3225816965269498,1e-09,0.4858788383451539,1.0,0.1877943539717405,1e-09,0.3204587418370979,1e-09,0.6461756738740817,0.0636480781112574,1.0,1e-09,0.6178320597678559,0.143499469649556,1e-09,0.969016136878864,0.3296463590650504,1e-09,0.7878698581729494,0.2687769366280218,0.2424050269509688,1.0,0.725358017656617,0.8810520129359994,1e-09,0.3536747386237858,0.0907555863846272,0.4020535097181031,0.4517964669722972,0.1011547089978176,0.7845913814902954,0.6649393051052366,0.3125156373307381,0.8580795446267268,0.5781492968347485,0.8619227405775207,1.0,0.5830275666659052,0.455521326075361,1e-09,0.0383047703868488,0.4923990628208907,1e-09,0.3999680792524121,0.776544816369847,0.7215634816039257,0.9474020938510802,0.3040408734318884,0.6439419309919497,0.2390448854451494,0.2836032896423794,0.1783317019835352,1.0,0.7249282855591701,1e-09,0.541340743722969,0.9985177460438388,0.3339786224641604,FAIR_1,P0,JUSTICEreeval
6,1.0,-0.135352341822426,0.8305173418531799,-0.069876038174239,-0.7184225632724665,-0.2757896672873756,0.8507875017513311,0.0567343984987967,0.1779395193260395,0.6797171154825334,0.7506342111751848,1e-09,0.4872211772719002,1e-09,1.0,0.9971667214536614,0.7637310790584491,0.1651373898837891,0.9990959277279318,1.0,1e-09,0.3313766913986963,1e-09,0.8521467607109906,0.8723914693056389,0.9100917033497498,0.6323146681344719,0.805631009454525,1e-09,0.1808496766577288,0.4821509304224983,0.5214165690628569,0.9628140702401924,1.0,0.5971333614201415,1e-09,1.0,0.1969697360671092,1.0,0.02144902325805,1e-09,0.6893913943231965,0.8538324986891453,0.4478019537959405,0.2246423669983006,0.3019778899585353,1e-09,1.0,1e-09,0.3494234462860957,0.2015973355364325,1.0,0.4337897270075819,0.5565730491390358,0.7267792920197427,0.2678433446124991,1e-09,0.2862945769132199,0.228989808584527,1e-09,0.5037213707229845,0.8969816264370363,0.8412141750398994,1.0,1.0,0.4753378012535051,0.6008257524857353,0.1607753957562697,0.8124861560114315,1e-09,0.5057526419786853,0.1972457422060743,0.4813285832831454,0.4305859091385806,0.2808008504561974,0.5262362126696634,1e-09,0.2482976940245853,1e-09,0.2021399950863592,0.4208296084248845,1.0,1e-09,0.2379022930020782,0.1268034839395178,0.7005272389745582,0.9874338570637486,0.6211095312219067,1e-09,0.5399325115882149,0.5287884729432312,0.8519742101595816,0.0450459900314132,0.1459191710315958,1e-09,1e-09,1e-09,0.4627841297891282,0.66871885952508,0.2807091647378653,1e-09,0.418956510500205,0.8539587686476582,0.8958293471315942,0.4251993936833851,1e-09,0.3256706390591757,0.5269520936625448,0.7191160580986631,0.1652401568533472,0.0308562782720746,0.3097798056360991,0.6887089298094417,0.6031520574404577,0.2673520943492904,1.0,1e-09,0.3310692528821001,1.0,0.2172458577353546,0.6411150170353416,0.4633828182667553,0.3161751752900922,1e-09,0.2632264952027242,0.150586123288808,0.508982502337968,0.7234366278218177,0.8641380010076914,1.0,1.0,0.6541047117968424,0.5430445922097136,1.0,0.4563322894428036,0.9918342816422452,0.7266338752360372,0.6972318078425049,1.0,1e-09,0.2651498145398769,0.2297328942571172,0.0346711317063567,0.8123339419371682,1.0,0.9103100698378755,1e-09,1.0,0.3867556284309424,0.5504613242476517,0.7304740478715227,1.0,1e-09,0.1860664314778494,0.2868163331615125,0.0262053834567061,1.0,0.8708367671292572,0.2551677994887142,0.6841628224982826,1.0,0.9617517247333236,0.9091494982771098,0.3374733451177467,1e-09,0.3500761112446814,1e-09,1.0,0.1291565148926956,0.513768111976358,0.1379706806071018,0.386738042072647,1e-09,0.4293994121937766,0.3829691784948073,0.5805131634538657,1.0,0.5943093486844042,0.9966603387771386,1e-09,1e-09,0.5252348070506815,0.7548869192618216,0.6944021916110473,1e-09,0.6387449340337962,0.3225816965269498,1e-09,0.4858788383451539,1.0,0.1877943539717405,1e-09,0.3204587418370979,1e-09,0.6461756738740817,0.0636480781112574,1.0,1e-09,0.6178320597678559,0.143499469649556,1e-09,0.969016136878864,0.3296463590650504,1e-09,0.7878698581729494,0.2687769366280218,0.2424050269509688,1.0,0.725358017656617,0.8810520129359994,1e-09,0.3536747386237858,0.0907555863846272,0.4020535097181031,0.4517964669722972,0.1011547089978176,0.7845913814902954,0.6649393051052366,0.3125156373307381,0.8580795446267268,0.5781492968347485,0.8619227405775207,1.0,0.5830275666659052,0.455521326075361,1e-09,0.0383047703868488,0.4923990628208907,1e-09,0.3999680792524121,0.776544816369847,0.7215634816039257,0.9474020938510802,0.3040408734318884,0.6439419309919497,0.2390448854451494,0.2836032896423794,0.1783317019835352,1.0,0.7249282855591701,1e-09,0.541340743722969,0.9985177460438388,0.3339786224641604,FAIR_6,P0,JUSTICEreeval
11,1.0,-0.135352341822426,0.8305173418531799,-0.069876038174239,-0.7184225632724665,-0.2757896672873756,0.8507875017513311,0.0567343984987967,0.1779395193260395,0.6797171154825334,0.7506342111751848,1e-09,0.4872211772719002,1e-09,1.0,0.9971667214536614,0.7637310790584491,0.1651373898837891,0.9990959277279318,1.0,1e-09,0.3313766913986963,1e-09,0.8521467607109906,0.8723914693056389,0.9100917033497498,0.6323146681344719,0.805631009454525,1e-09,0.1808496766577288,0.4821509304224983,0.5214165690628569,0.9628140702401924,1.0,0.5971333614201415,1e-09,1.0,0.1969697360671092,1.0,0.02144902325805,1e-09,0.6893913943231965,0.8538324986891453,0.4478019537959405,0.2246423669983006,0.3019778899585353,1e-09,1.0,1e-09,0.3494234462860957,0.2015973355364325,1.0,0.4337897270075819,0.5565730491390358,0.7267792920197427,0.2678433446124991,1e-09,0.2862945769132199,0.228989808584527,1e-09,0.5037213707229845,0.8969816264370363,0.8412141750398994,1.0,1.0,0.4753378012535051,0.6008257524857353,0.1607753957562697,0.8124861560114315,1e-09,0.5057526419786853,0.1972457422060743,0.4813285832831454,0.4305859091385806,0.2808008504561974,0.5262362126696634,1e-09,0.2482976940245853,1e-09,0.2021399950863592,0.4208296084248845,1.0,1e-09,0.2379022930020782,0.1268034839395178,0.7005272389745582,0.9874338570637486,0.6211095312219067,1e-09,0.5399325115882149,0.5287884729432312,0.8519742101595816,0.0450459900314132,0.1459191710315958,1e-09,1e-09,1e-09,0.4627841297891282,0.66871885952508,0.2807091647378653,1e-09,0.418956510500205,0.8539587686476582,0.8958293471315942,0.4251993936833851,1e-09,0.3256706390591757,0.5269520936625448,0.7191160580986631,0.1652401568533472,0.0308562782720746,0.3097798056360991,0.6887089298094417,0.6031520574404577,0.2673520943492904,1.0,1e-09,0.3310692528821001,1.0,0.2172458577353546,0.6411150170353416,0.4633828182667553,0.3161751752900922,1e-09,0.2632264952027242,0.150586123288808,0.508982502337968,0.7234366278218177,0.8641380010076914,1.0,1.0,0.6541047117968424,0.5430445922097136,1.0,0.4563322894428036,0.9918342816422452,0.7266338752360372,0.6972318078425049,1.0,1e-09,0.2651498145398769,0.2297328942571172,0.0346711317063567,0.8123339419371682,1.0,0.9103100698378755,1e-09,1.0,0.3867556284309424,0.5504613242476517,0.7304740478715227,1.0,1e-09,0.1860664314778494,0.2868163331615125,0.0262053834567061,1.0,0.8708367671292572,0.2551677994887142,0.6841628224982826,1.0,0.9617517247333236,0.9091494982771098,0.3374733451177467,1e-09,0.3500761112446814,1e-09,1.0,0.1291565148926956,0.513768111976358,0.1379706806071018,0.386738042072647,1e-09,0.4293994121937766,0.3829691784948073,0.5805131634538657,1.0,0.5943093486844042,0.9966603387771386,1e-09,1e-09,0.5252348070506815,0.7548869192618216,0.6944021916110473,1e-09,0.6387449340337962,0.3225816965269498,1e-09,0.4858788383451539,1.0,0.1877943539717405,1e-09,0.3204587418370979,1e-09,0.6461756738740817,0.0636480781112574,1.0,1e-09,0.6178320597678559,0.143499469649556,1e-09,0.969016136878864,0.3296463590650504,1e-09,0.7878698581729494,0.2687769366280218,0.2424050269509688,1.0,0.725358017656617,0.8810520129359994,1e-09,0.3536747386237858,0.0907555863846272,0.4020535097181031,0.4517964669722972,0.1011547089978176,0.7845913814902954,0.6649393051052366,0.3125156373307381,0.8580795446267268,0.5781492968347485,0.8619227405775207,1.0,0.5830275666659052,0.455521326075361,1e-09,0.0383047703868488,0.4923990628208907,1e-09,0.3999680792524121,0.776544816369847,0.7215634816039257,0.9474020938510802,0.3040408734318884,0.6439419309919497,0.2390448854451494,0.2836032896423794,0.1783317019835352,1.0,0.7249282855591701,1e-09,0.541340743722969,0.9985177460438388,0.3339786224641604,FAIR_11,P0,JUSTICEreeval
16,1.0,-0.135352341822426,0.8305173418531799,-0.069876038174239,-0.7184225632724665,-0.2757896672873756,0.8507875017513311,0.0567343984987967,0.1779395193260395,0.6797171154825334,0.7506342111751848,1e-09,0.4872211772719002,1e-09,1.0,0.9971667214536614,0.7637310790584491,0.1651373898837891,0.9990959277279318,1.0,1e-09,0.3313766913986963,1e-09,0.8521467607109906,0.8723914693056389,0.9100917033497498,0.6323146681344719,0.805631009454525,1e-09,0.1808496766577288,0.4821509304224983,0.5214165690628569,0.9628140702401924,1.0,0.5971333614201415,1e-09,1.0,0.1969697360671092,1.0,0.02144902325805,1e-09,0.6893913943231965,0.8538324986891453,0.4478019537959405,0.2246423669983006,0.3019778899585353,1e-09,1.0,1e-09,0.3494234462860957,0.2015973355364325,1.0,0.4337897270075819,0.5565730491390358,0.7267792920197427,0.2678433446124991,1e-09,0.2862945769132199,0.228989808584527,1e-09,0.5037213707229845,0.8969816264370363,0.8412141750398994,1.0,1.0,0.4753378012535051,0.6008257524857353,0.1607753957562697,0.8124861560114315,1e-09,0.5057526419786853,0.1972457422060743,0.4813285832831454,0.4305859091385806,0.2808008504561974,0.5262362126696634,1e-09,0.2482976940245853,1e-09,0.2021399950863592,0.4208296084248845,1.0,1e-09,0.2379022930020782,0.1268034839395178,0.7005272389745582,0.9874338570637486,0.6211095312219067,1e-09,0.5399325115882149,0.5287884729432312,0.8519742101595816,0.0450459900314132,0.1459191710315958,1e-09,1e-09,1e-09,0.4627841297891282,0.66871885952508,0.2807091647378653,1e-09,0.418956510500205,0.8539587686476582,0.8958293471315942,0.4251993936833851,1e-09,0.3256706390591757,0.5269520936625448,0.7191160580986631,0.1652401568533472,0.0308562782720746,0.3097798056360991,0.6887089298094417,0.6031520574404577,0.2673520943492904,1.0,1e-09,0.3310692528821001,1.0,0.2172458577353546,0.6411150170353416,0.4633828182667553,0.3161751752900922,1e-09,0.2632264952027242,0.150586123288808,0.508982502337968,0.7234366278218177,0.8641380010076914,1.0,1.0,0.6541047117968424,0.5430445922097136,1.0,0.4563322894428036,0.9918342816422452,0.7266338752360372,0.6972318078425049,1.0,1e-09,0.2651498145398769,0.2297328942571172,0.0346711317063567,0.8123339419371682,1.0,0.9103100698378755,1e-09,1.0,0.3867556284309424,0.5504613242476517,0.7304740478715227,1.0,1e-09,0.1860664314778494,0.2868163331615125,0.0262053834567061,1.0,0.8708367671292572,0.2551677994887142,0.6841628224982826,1.0,0.9617517247333236,0.9091494982771098,0.3374733451177467,1e-09,0.3500761112446814,1e-09,1.0,0.1291565148926956,0.513768111976358,0.1379706806071018,0.386738042072647,1e-09,0.4293994121937766,0.3829691784948073,0.5805131634538657,1.0,0.5943093486844042,0.9966603387771386,1e-09,1e-09,0.5252348070506815,0.7548869192618216,0.6944021916110473,1e-09,0.6387449340337962,0.3225816965269498,1e-09,0.4858788383451539,1.0,0.1877943539717405,1e-09,0.3204587418370979,1e-09,0.6461756738740817,0.0636480781112574,1.0,1e-09,0.6178320597678559,0.143499469649556,1e-09,0.969016136878864,0.3296463590650504,1e-09,0.7878698581729494,0.2687769366280218,0.2424050269509688,1.0,0.725358017656617,0.8810520129359994,1e-09,0.3536747386237858,0.0907555863846272,0.4020535097181031,0.4517964669722972,0.1011547089978176,0.7845913814902954,0.6649393051052366,0.3125156373307381,0.8580795446267268,0.5781492968347485,0.8619227405775207,1.0,0.5830275666659052,0.455521326075361,1e-09,0.0383047703868488,0.4923990628208907,1e-09,0.3999680792524121,0.776544816369847,0.7215634816039257,0.9474020938510802,0.3040408734318884,0.6439419309919497,0.2390448854451494,0.2836032896423794,0.1783317019835352,1.0,0.7249282855591701,1e-09,0.541340743722969,0.9985177460438388,0.3339786224641604,FAIR_16,P0,JUSTICEreeval
21,1.0,-0.135352341822426,0.8305173418531799,-0.069876038174239,-0.7184225632724665,-0.2757896672873756,0.8507875017513311,0.0567343984987967,0.1779395193260395,0.6797171154825334,0.7506342111751848,1e-09,0.4872211772719002,1e-09,1.0,0.9971667214536614,0.7637310790584491,0.1651373898837891,0.9990959277279318,1.0,1e-09,0.3313766913986963,1e-09,0.8521467607109906,0.8723914693056389,0.9100917033497498,0.6323146681344719,0.805631009454525,1e-09,0.1808496766577288,0.4821509304224983,0.5214165690628569,0.9628140702401924,1.0,0.5971333614201415,1e-09,1.0,0.1969697360671092,1.0,0.02144902325805,1e-09,0.6893913943231965,0.8538324986891453,0.4478019537959405,0.2246423669983006,0.3019778899585353,1e-09,1.0,1e-09,0.3494234462860957,0.2015973355364325,1.0,0.4337897270075819,0.5565730491390358,0.7267792920197427,0.2678433446124991,1e-09,0.2862945769132199,0.228989808584527,1e-09,0.5037213707229845,0.8969816264370363,0.8412141750398994,1.0,1.0,0.4753378012535051,0.6008257524857353,0.1607753957562697,0.8124861560114315,1e-09,0.5057526419786853,0.1972457422060743,0.4813285832831454,0.4305859091385806,0.2808008504561974,0.5262362126696634,1e-09,0.2482976940245853,1e-09,0.2021399950863592,0.4208296084248845,1.0,1e-09,0.2379022930020782,0.1268034839395178,0.7005272389745582,0.9874338570637486,0.6211095312219067,1e-09,0.5399325115882149,0.5287884729432312,0.8519742101595816,0.0450459900314132,0.1459191710315958,1e-09,1e-09,1e-09,0.4627841297891282,0.66871885952508,0.2807091647378653,1e-09,0.418956510500205,0.8539587686476582,0.8958293471315942,0.4251993936833851,1e-09,0.3256706390591757,0.5269520936625448,0.7191160580986631,0.1652401568533472,0.0308562782720746,0.3097798056360991,0.6887089298094417,0.6031520574404577,0.2673520943492904,1.0,1e-09,0.3310692528821001,1.0,0.2172458577353546,0.6411150170353416,0.4633828182667553,0.3161751752900922,1e-09,0.2632264952027242,0.150586123288808,0.508982502337968,0.7234366278218177,0.8641380010076914,1.0,1.0,0.6541047117968424,0.5430445922097136,1.0,0.4563322894428036,0.9918342816422452,0.7266338752360372,0.6972318078425049,1.0,1e-09,0.2651498145398769,0.2297328942571172,0.0346711317063567,0.8123339419371682,1.0,0.9103100698378755,1e-09,1.0,0.3867556284309424,0.5504613242476517,0.7304740478715227,1.0,1e-09,0.1860664314778494,0.2868163331615125,0.0262053834567061,1.0,0.8708367671292572,0.2551677994887142,0.6841628224982826,1.0,0.9617517247333236,0.9091494982771098,0.3374733451177467,1e-09,0.3500761112446814,1e-09,1.0,0.1291565148926956,0.513768111976358,0.1379706806071018,0.386738042072647,1e-09,0.4293994121937766,0.3829691784948073,0.5805131634538657,1.0,0.5943093486844042,0.9966603387771386,1e-09,1e-09,0.5252348070506815,0.7548869192618216,0.6944021916110473,1e-09,0.6387449340337962,0.3225816965269498,1e-09,0.4858788383451539,1.0,0.1877943539717405,1e-09,0.3204587418370979,1e-09,0.6461756738740817,0.0636480781112574,1.0,1e-09,0.6178320597678559,0.143499469649556,1e-09,0.969016136878864,0.3296463590650504,1e-09,0.7878698581729494,0.2687769366280218,0.2424050269509688,1.0,0.725358017656617,0.8810520129359994,1e-09,0.3536747386237858,0.0907555863846272,0.4020535097181031,0.4517964669722972,0.1011547089978176,0.7845913814902954,0.6649393051052366,0.3125156373307381,0.8580795446267268,0.5781492968347485,0.8619227405775207,1.0,0.5830275666659052,0.455521326075361,1e-09,0.0383047703868488,0.4923990628208907,1e-09,0.3999680792524121,0.776544816369847,0.7215634816039257,0.9474020938510802,0.3040408734318884,0.6439419309919497,0.2390448854451494,0.2836032896423794,0.1783317019835352,1.0,0.7249282855591701,1e-09,0.541340743722969,0.9985177460438388,0.3339786224641604,FAIR_21,P0,JUSTICEreeval
26,1.0,-0.135352341822426,0.8305173418531799,-0.069876038174239,-0.7184225632724665,-0.2757896672873756,0.8507875017513311,0.0567343984987967,0.1779395193260395,0.6797171154825334,0.7506342111751848,1e-09,0.4872211772719002,1e-09,1.0,0.9971667214536614,0.7637310790584491,0.1651373898837891,0.9990959277279318,1.0,1e-09,0.3313766913986963,1e-09,0.8521467607109906,0.8723914693056389,0.9100917033497498,0.6323146681344719,0.805631009454525,1e-09,0.1808496766577288,0.4821509304224983,0.5214165690628569,0.9628140702401924,1.0,0.5971333614201415,1e-09,1.0,0.1969697360671092,1.0,0.02144902325805,1e-09,0.6893913943231965,0.8538324986891453,0.4478019537959405,0.2246423669983006,0.3019778899585353,1e-09,1.0,1e-09,0.3494234462860957,0.2015973355364325,1.0,0.4337897270075819,0.5565730491390358,0.7267792920197427,0.2678433446124991,1e-09,0.2862945769132199,0.228989808584527,1e-09,0.5037213707229845,0.8969816264370363,0.8412141750398994,1.0,1.0,0.4753378012535051,0.6008257524857353,0.1607753957562697,0.8124861560114315,1e-09,0.5057526419786853,0.1972457422060743,0.4813285832831454,0.4305859091385806,0.2808008504561974,0.5262362126696634,1e-09,0.2482976940245853,1e-09,0.2021399950863592,0.4208296084248845,1.0,1e-09,0.2379022930020782,0.1268034839395178,0.7005272389745582,0.9874338570637486,0.6211095312219067,1e-09,0.5399325115882149,0.5287884729432312,0.8519742101595816,0.0450459900314132,0.1459191710315958,1e-09,1e-09,1e-09,0.4627841297891282,0.66871885952508,0.2807091647378653,1e-09,0.418956510500205,0.8539587686476582,0.8958293471315942,0.4251993936833851,1e-09,0.3256706390591757,0.5269520936625448,0.7191160580986631,0.1652401568533472,0.0308562782720746,0.3097798056360991,0.6887089298094417,0.6031520574404577,0.2673520943492904,1.0,1e-09,0.3310692528821001,1.0,0.2172458577353546,0.6411150170353416,0.4633828182667553,0.3161751752900922,1e-09,0.2632264952027242,0.150586123288808,0.508982502337968,0.7234366278218177,0.8641380010076914,1.0,1.0,0.6541047117968424,0.5430445922097136,1.0,0.4563322894428036,0.9918342816422452,0.7266338752360372,0.6972318078425049,1.0,1e-09,0.2651498145398769,0.2297328942571172,0.0346711317063567,0.8123339419371682,1.0,0.9103100698378755,1e-09,1.0,0.3867556284309424,0.5504613242476517,0.7304740478715227,1.0,1e-09,0.1860664314778494,0.2868163331615125,0.0262053834567061,1.0,0.8708367671292572,0.2551677994887142,0.6841628224982826,1.0,0.9617517247333236,0.9091494982771098,0.3374733451177467,1e-09,0.3500761112446814,1e-09,1.0,0.1291565148926956,0.513768111976358,0.1379706806071018,0.386738042072647,1e-09,0.4293994121937766,0.3829691784948073,0.5805131634538657,1.0,0.5943093486844042,0.9966603387771386,1e-09,1e-09,0.5252348070506815,0.7548869192618216,0.6944021916110473,1e-09,0.6387449340337962,0.3225816965269498,1e-09,0.4858788383451539,1.0,0.1877943539717405,1e-09,0.3204587418370979,1e-09,0.6461756738740817,0.0636480781112574,1.0,1e-09,0.6178320597678559,0.143499469649556,1e-09,0.969016136878864,0.3296463590650504,1e-09,0.7878698581729494,0.2687769366280218,0.2424050269509688,1.0,0.725358017656617,0.8810520129359994,1e-09,0.3536747386237858,0.0907555863846272,0.4020535097181031,0.4517964669722972,0.1011547089978176,0.7845913814902954,0.6649393051052366,0.3125156373307381,0.8580795446267268,0.5781492968347485,0.8619227405775207,1.0,0.5830275666659052,0.455521326075361,1e-09,0.0383047703868488,0.4923990628208907,1e-09,0.3999680792524121,0.776544816369847,0.7215634816039257,0.9474020938510802,0.3040408734318884,0.6439419309919497,0.2390448854451494,0.2836032896423794,0.1783317019835352,1.0,0.7249282855591701,1e-09,0.541340743722969,0.9985177460438388,0.3339786224641604,FAIR_26,P0,JUSTICEreeval
