,nfe,epsilon_progress,SBX,PCX,DifferentialEvolution,UNDX,SPX,UM
0,1005,85,0.2222222222222222,0.037037037037037035,0.07407407407407407,0.5555555555555556,0.037037037037037035,0.07407407407407407
1,2010,132,0.45714285714285713,0.08571428571428572,0.17142857142857143,0.2,0.02857142857142857,0.05714285714285714
2,3013,214,0.5555555555555556,0.08333333333333333,0.2222222222222222,0.08333333333333333,0.027777777777777776,0.027777777777777776
3,4016,309,0.7021276595744681,0.0851063829787234,0.10638297872340426,0.06382978723404255,0.02127659574468085,0.02127659574468085
4,5019,409,0.8461538461538461,0.015384615384615385,0.06153846153846154,0.046153846153846156,0.015384615384615385,0.015384615384615385
5,6024,512,0.8070175438596491,0.017543859649122806,0.08771929824561403,0.05263157894736842,0.017543859649122806,0.017543859649122806
6,7030,609,0.8783783783783784,0.02702702702702703,0.013513513513513514,0.05405405405405406,0.013513513513513514,0.013513513513513514
7,8034,693,0.8875,0.0125,0.0125,0.0375,0.0125,0.0375
8,9038,757,0.8780487804878049,0.012195121951219513,0.024390243902439025,0.036585365853658534,0.012195121951219513,0.036585365853658534
9,10045,832,0.9010989010989011,0.01098901098901099,0.02197802197802198,0.03296703296703297,0.01098901098901099,0.02197802197802198
10,11351,885,0.8846153846153846,0.009615384615384616,0.028846153846153848,0.028846153846153848,0.009615384615384616,0.038461538461538464
11,12398,955,0.875,0.008928571428571428,0.044642857142857144,0.026785714285714284,0.008928571428571428,0.03571428571428571
12,13444,1021,0.896551724137931,0.008620689655172414,0.034482758620689655,0.02586206896551724,0.008620689655172414,0.02586206896551724
13,14489,1076,0.8854166666666666,0.010416666666666666,0.052083333333333336,0.03125,0.010416666666666666,0.010416666666666666
14,15534,1132,0.9101123595505618,0.011235955056179775,0.02247191011235955,0.033707865168539325,0.011235955056179775,0.011235955056179775
15,16581,1204,0.8888888888888888,0.011111111111111112,0.011111111111111112,0.03333333333333333,0.011111111111111112,0.044444444444444446
16,17626,1271,0.8817204301075269,0.010752688172043012,0.021505376344086023,0.03225806451612903,0.010752688172043012,0.043010752688172046
17,18670,1336,0.875,0.008928571428571428,0.026785714285714284,0.026785714285714284,0.008928571428571428,0.05357142857142857
18,19716,1401,0.9051724137931034,0.008620689655172414,0.017241379310344827,0.02586206896551724,0.008620689655172414,0.034482758620689655
19,20761,1441,0.9206349206349206,0.007936507936507936,0.015873015873015872,0.023809523809523808,0.007936507936507936,0.023809523809523808
20,21806,1492,0.9203539823008849,0.008849557522123894,0.008849557522123894,0.02654867256637168,0.008849557522123894,0.02654867256637168
21,22853,1519,0.9130434782608695,0.008695652173913044,0.008695652173913044,0.02608695652173913,0.008695652173913044,0.034782608695652174
