label,selected_label,source_welfare,selection_type,scenario,region,mean_abatement_burden,mean_damage_burden,mean_total_burden,worst_total_burden,ecr_end,abatement_burden_2050,damage_burden_2050,total_burden_2050,ecr_2050,abatement_burden_2100,damage_burden_2100,total_burden_2100,ecr_2100
P0_PRIORITARIAN_best_welfare_within_frame__scenario_3,P0_PRIORITARIAN_best_welfare_within_frame,PRIORITARIAN,best_welfare_within_frame,3,rus,0.027314682525469303,-0.001587976639305088,0.025726705886164217,0.17037242511054726,0.9900533150637799,0.09099243422851237,0.002185092034249777,0.09317752626276213,0.9466439004441095,0.06467244331955883,-0.001696851137830735,0.06297559218172807,0.9900533150637799
P0_PRIORITARIAN_best_welfare_within_frame__scenario_4,P0_PRIORITARIAN_best_welfare_within_frame,PRIORITARIAN,best_welfare_within_frame,4,zaf,0.009425856062362428,0.022451544991872904,0.03187740105423533,0.14799961054619426,0.9828506610490523,0.048036822300339906,0.014718581745429511,0.06275540404576943,0.7425905233099985,0.010804955681960911,0.02294973083022988,0.03375468651219079,0.9664934314144975
P0_PRIORITARIAN_best_welfare_within_frame__scenario_4,P0_PRIORITARIAN_best_welfare_within_frame,PRIORITARIAN,best_welfare_within_frame,4,usa,0.014142392522044404,0.01623343941092274,0.03037583193296714,0.11818382164660636,0.9976127471573295,0.07093016666183424,0.011673349279107867,0.08260351594094213,0.9882177831438381,0.02877516920563519,0.016746353380452425,0.04552152258608762,0.9975602631158946
P0_PRIORITARIAN_best_welfare_within_frame__scenario_4,P0_PRIORITARIAN_best_welfare_within_frame,PRIORITARIAN,best_welfare_within_frame,4,gbr,0.008180682738037556,0.0072657148883432604,0.015446397626380816,0.046947576926181005,0.9925659655947131,0.030408573010771954,0.0051055799359603716,0.03551415294673233,0.9196494214383387,0.017138117042096786,0.007666460791469696,0.02480457783356648,0.9887286731990401
P0_PRIORITARIAN_best_welfare_within_frame__scenario_4,P0_PRIORITARIAN_best_welfare_within_frame,PRIORITARIAN,best_welfare_within_frame,4,fra,0.009492286760004496,0.011157902336603872,0.020650189096608366,0.05598988656410077,0.9958382686082191,0.028570207801637944,0.007888009443018597,0.036458217244656546,0.9358087433073691,0.021980782694259977,0.011632836960621697,0.03361361965488167,0.9926812441892607
P0_PRIORITARIAN_best_welfare_within_frame__scenario_4,P0_PRIORITARIAN_best_welfare_within_frame,PRIORITARIAN,best_welfare_within_frame,4,rfa,0.023056997227228083,0.007327929314135464,0.030384926541363547,0.13345691342287852,0.990504594556519,0.08765260987804044,0.005770334750950458,0.09342294462899092,0.9041798972172972,0.05514425629865756,0.007790900197359309,0.06293515649601686,0.9853447732440047
P0_PRIORITARIAN_best_welfare_within_frame__scenario_4,P0_PRIORITARIAN_best_welfare_within_frame,PRIORITARIAN,best_welfare_within_frame,4,pol,0.014630206448805678,0.00727614240129833,0.021906348850104004,0.08754400516384998,0.9895636000498444,0.036999477708779774,0.006257539898868019,0.04325701760764779,0.8765103639034041,0.03666358228593635,0.0077506854379711995,0.04441426772390756,0.9819317948719596
P0_PRIORITARIAN_best_welfare_within_frame__scenario_4,P0_PRIORITARIAN_best_welfare_within_frame,PRIORITARIAN,best_welfare_within_frame,4,chn,0.009088720566005133,0.01419690862885947,0.023285629194864606,0.08956257856591315,0.9910826200620286,0.06316229595187468,0.009823813788494234,0.07298610974036891,0.9728384465643122,0.012977567574243414,0.014691170190639301,0.02766873776488271,0.9902204081936398
P0_PRIORITARIAN_best_welfare_within_frame__scenario_4,P0_PRIORITARIAN_best_welfare_within_frame,PRIORITARIAN,best_welfare_within_frame,4,rus,0.011146244554910504,-0.0023153432013531925,0.008830901353557312,0.13554757099188186,0.9900913740408497,0.05661968701018669,0.002220729223436932,0.05884041623362361,0.9435775928856296,0.02151683634087776,-0.002001935800954779,0.019514900539922986,0.9878105341795531
P0_PRIORITARIAN_best_welfare_within_frame__scenario_5,P0_PRIORITARIAN_best_welfare_within_frame,PRIORITARIAN,best_welfare_within_frame,5,zaf,0.010833582837009224,0.024096563808739598,0.03493014664574882,0.1669154537492831,0.9825330235370533,0.06098678725742907,0.01603599715064577,0.07702278440807485,0.7841457583611938,0.01107742441763135,0.025333351972455474,0.03641077639008682,0.9748187731829036
