,nfe,epsilon_progress,SBX,PCX,DifferentialEvolution,UNDX,SPX,UM
0,1006,82,0.3157894736842105,0.2631578947368421,0.05263157894736842,0.2631578947368421,0.05263157894736842,0.05263157894736842
1,2011,178,0.5531914893617021,0.23404255319148937,0.06382978723404255,0.10638297872340426,0.02127659574468085,0.02127659574468085
2,3016,277,0.5869565217391305,0.2608695652173913,0.06521739130434782,0.043478260869565216,0.021739130434782608,0.021739130434782608
3,4021,365,0.6785714285714286,0.14285714285714285,0.08928571428571429,0.03571428571428571,0.017857142857142856,0.03571428571428571
4,5024,472,0.7457627118644068,0.13559322033898305,0.05084745762711865,0.03389830508474576,0.01694915254237288,0.01694915254237288
5,6028,562,0.8153846153846154,0.07692307692307693,0.046153846153846156,0.03076923076923077,0.015384615384615385,0.015384615384615385
6,7034,664,0.8243243243243243,0.08108108108108109,0.02702702702702703,0.02702702702702703,0.013513513513513514,0.02702702702702703
7,8039,767,0.8588235294117647,0.058823529411764705,0.023529411764705882,0.023529411764705882,0.011764705882352941,0.023529411764705882
8,9041,869,0.8695652173913043,0.043478260869565216,0.03260869565217391,0.021739130434782608,0.010869565217391304,0.021739130434782608
9,10045,954,0.8695652173913043,0.043478260869565216,0.043478260869565216,0.021739130434782608,0.010869565217391304,0.010869565217391304
10,11367,1002,0.8842105263157894,0.06315789473684211,0.010526315789473684,0.021052631578947368,0.010526315789473684,0.010526315789473684
11,12425,1058,0.9158878504672897,0.037383177570093455,0.009345794392523364,0.018691588785046728,0.009345794392523364,0.009345794392523364
12,13482,1123,0.9142857142857143,0.0380952380952381,0.009523809523809525,0.01904761904761905,0.009523809523809525,0.009523809523809525
13,14541,1184,0.9292035398230089,0.02654867256637168,0.008849557522123894,0.017699115044247787,0.008849557522123894,0.008849557522123894
14,15598,1242,0.9026548672566371,0.04424778761061947,0.017699115044247787,0.017699115044247787,0.008849557522123894,0.008849557522123894
15,16656,1288,0.8846153846153846,0.04807692307692308,0.028846153846153848,0.019230769230769232,0.009615384615384616,0.009615384615384616
16,17714,1327,0.8725490196078431,0.06862745098039216,0.0196078431372549,0.0196078431372549,0.00980392156862745,0.00980392156862745
17,18773,1379,0.8585858585858586,0.06060606060606061,0.04040404040404041,0.020202020202020204,0.010101010101010102,0.010101010101010102
18,19830,1421,0.8738738738738738,0.036036036036036036,0.04504504504504504,0.018018018018018018,0.009009009009009009,0.018018018018018018
19,20887,1467,0.8916666666666667,0.03333333333333333,0.03333333333333333,0.016666666666666666,0.008333333333333333,0.016666666666666666
20,21943,1507,0.9,0.03333333333333333,0.025,0.016666666666666666,0.008333333333333333,0.016666666666666666
21,23000,1546,0.9043478260869565,0.02608695652173913,0.02608695652173913,0.017391304347826087,0.008695652173913044,0.017391304347826087
22,24057,1584,0.911504424778761,0.017699115044247787,0.02654867256637168,0.017699115044247787,0.008849557522123894,0.017699115044247787
23,25114,1630,0.9256198347107438,0.01652892561983471,0.01652892561983471,0.01652892561983471,0.008264462809917356,0.01652892561983471
24,26171,1678,0.9230769230769231,0.017094017094017096,0.017094017094017096,0.017094017094017096,0.008547008547008548,0.017094017094017096
25,27229,1722,0.944,0.008,0.016,0.016,0.008,0.008
26,28287,1770,0.9365079365079365,0.007936507936507936,0.023809523809523808,0.015873015873015872,0.007936507936507936,0.007936507936507936
27,29344,1812,0.9137931034482759,0.008620689655172414,0.02586206896551724,0.017241379310344827,0.008620689655172414,0.02586206896551724
28,30402,1856,0.9152542372881356,0.00847457627118644,0.025423728813559324,0.01694915254237288,0.00847457627118644,0.025423728813559324
29,31459,1900,0.9166666666666666,0.008333333333333333,0.03333333333333333,0.016666666666666666,0.008333333333333333,0.016666666666666666
30,32516,1943,0.9026548672566371,0.008849557522123894,0.04424778761061947,0.017699115044247787,0.008849557522123894,0.017699115044247787
31,33573,1976,0.8947368421052632,0.008771929824561403,0.05263157894736842,0.017543859649122806,0.008771929824561403,0.017543859649122806
