,nfe,epsilon_progress,SBX,PCX,DifferentialEvolution,UNDX,SPX,UM
0,1002,100,0.06896551724137931,0.2413793103448276,0.10344827586206896,0.4827586206896552,0.034482758620689655,0.06896551724137931
1,2008,201,0.1509433962264151,0.49056603773584906,0.09433962264150944,0.20754716981132076,0.018867924528301886,0.03773584905660377
2,3012,282,0.20833333333333334,0.5694444444444444,0.041666666666666664,0.1111111111111111,0.013888888888888888,0.05555555555555555
3,4020,353,0.390625,0.5,0.03125,0.03125,0.015625,0.03125
4,5023,419,0.3793103448275862,0.4827586206896552,0.034482758620689655,0.034482758620689655,0.017241379310344827,0.05172413793103448
5,6028,472,0.3508771929824561,0.5087719298245614,0.05263157894736842,0.03508771929824561,0.017543859649122806,0.03508771929824561
6,7035,545,0.47619047619047616,0.3968253968253968,0.031746031746031744,0.031746031746031744,0.015873015873015872,0.047619047619047616
7,8038,616,0.6610169491525424,0.23728813559322035,0.01694915254237288,0.03389830508474576,0.01694915254237288,0.03389830508474576
8,9043,693,0.7543859649122807,0.12280701754385964,0.03508771929824561,0.03508771929824561,0.017543859649122806,0.03508771929824561
9,10050,752,0.7358490566037735,0.11320754716981132,0.018867924528301886,0.03773584905660377,0.018867924528301886,0.07547169811320754
10,11225,801,0.7777777777777778,0.047619047619047616,0.015873015873015872,0.031746031746031744,0.015873015873015872,0.1111111111111111
11,12246,865,0.8734177215189873,0.02531645569620253,0.012658227848101266,0.02531645569620253,0.012658227848101266,0.05063291139240506
12,13270,940,0.9240506329113924,0.012658227848101266,0.012658227848101266,0.02531645569620253,0.012658227848101266,0.012658227848101266
13,14293,993,0.8955223880597015,0.014925373134328358,0.014925373134328358,0.029850746268656716,0.014925373134328358,0.029850746268656716
14,15317,1046,0.8732394366197183,0.028169014084507043,0.028169014084507043,0.028169014084507043,0.014084507042253521,0.028169014084507043
15,16340,1088,0.8823529411764706,0.023529411764705882,0.011764705882352941,0.023529411764705882,0.011764705882352941,0.047058823529411764
16,17364,1145,0.8736842105263158,0.010526315789473684,0.010526315789473684,0.021052631578947368,0.010526315789473684,0.07368421052631578
17,18385,1189,0.8857142857142857,0.009523809523809525,0.009523809523809525,0.01904761904761905,0.009523809523809525,0.06666666666666667
18,19408,1248,0.9065420560747663,0.009345794392523364,0.009345794392523364,0.018691588785046728,0.009345794392523364,0.04672897196261682
19,20432,1315,0.883495145631068,0.009708737864077669,0.009708737864077669,0.019417475728155338,0.009708737864077669,0.06796116504854369
20,21455,1363,0.900990099009901,0.009900990099009901,0.009900990099009901,0.019801980198019802,0.009900990099009901,0.04950495049504951
21,22479,1418,0.9196428571428571,0.008928571428571428,0.008928571428571428,0.017857142857142856,0.008928571428571428,0.03571428571428571
22,23503,1476,0.9304347826086956,0.008695652173913044,0.008695652173913044,0.017391304347826087,0.008695652173913044,0.02608695652173913
23,24525,1535,0.9285714285714286,0.008928571428571428,0.008928571428571428,0.017857142857142856,0.008928571428571428,0.026785714285714284
24,25547,1598,0.9196428571428571,0.008928571428571428,0.008928571428571428,0.017857142857142856,0.008928571428571428,0.03571428571428571
25,26570,1656,0.8990825688073395,0.009174311926605505,0.01834862385321101,0.01834862385321101,0.009174311926605505,0.045871559633027525
26,27591,1699,0.905982905982906,0.008547008547008548,0.008547008547008548,0.017094017094017096,0.008547008547008548,0.05128205128205128
27,28614,1750,0.9285714285714286,0.007936507936507936,0.007936507936507936,0.015873015873015872,0.007936507936507936,0.031746031746031744
28,29638,1790,0.9133858267716536,0.015748031496062992,0.007874015748031496,0.015748031496062992,0.007874015748031496,0.03937007874015748
29,30659,1825,0.9076923076923077,0.007692307692307693,0.007692307692307693,0.015384615384615385,0.007692307692307693,0.05384615384615385
30,32056,1863,0.8931297709923665,0.007633587786259542,0.015267175572519083,0.015267175572519083,0.007633587786259542,0.061068702290076333
31,33073,1907,0.872,0.008,0.016,0.016,0.008,0.08
32,34089,1956,0.8805970149253731,0.007462686567164179,0.014925373134328358,0.014925373134328358,0.007462686567164179,0.07462686567164178
33,35105,2000,0.8705035971223022,0.007194244604316547,0.007194244604316547,0.014388489208633094,0.007194244604316547,0.09352517985611511
34,36122,2047,0.8835616438356164,0.00684931506849315,0.00684931506849315,0.0136986301369863,0.00684931506849315,0.0821917808219178
35,37140,2093,0.8701298701298701,0.006493506493506494,0.012987012987012988,0.012987012987012988,0.006493506493506494,0.09090909090909091
36,38158,2136,0.9020979020979021,0.006993006993006993,0.013986013986013986,0.013986013986013986,0.006993006993006993,0.055944055944055944
37,39175,2178,0.8840579710144928,0.007246376811594203,0.014492753623188406,0.014492753623188406,0.007246376811594203,0.07246376811594203
38,40192,2222,0.8768115942028986,0.007246376811594203,0.021739130434782608,0.014492753623188406,0.007246376811594203,0.07246376811594203
39,41210,2254,0.8581081081081081,0.013513513513513514,0.033783783783783786,0.013513513513513514,0.006756756756756757,0.07432432432432433
40,42226,2286,0.8580645161290322,0.012903225806451613,0.03870967741935484,0.012903225806451613,0.0064516129032258064,0.07096774193548387
41,43243,2321,0.8766233766233766,0.012987012987012988,0.025974025974025976,0.012987012987012988,0.006493506493506494,0.06493506493506493
42,44260,2362,0.8791946308724832,0.013422818791946308,0.04697986577181208,0.013422818791946308,0.006711409395973154,0.040268456375838924
43,45277,2392,0.916030534351145,0.015267175572519083,0.022900763358778626,0.015267175572519083,0.007633587786259542,0.022900763358778626
44,46294,2429,0.9148936170212766,0.02127659574468085,0.02127659574468085,0.014184397163120567,0.0070921985815602835,0.02127659574468085
