,nfe,epsilon_progress,SBX,PCX,DifferentialEvolution,UNDX,SPX,UM
0,1003,36,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.08333333333333333,0.08333333333333333
1,2006,41,0.26666666666666666,0.26666666666666666,0.2,0.13333333333333333,0.06666666666666667,0.06666666666666667
2,3009,53,0.2777777777777778,0.4444444444444444,0.05555555555555555,0.1111111111111111,0.05555555555555555,0.05555555555555555
3,4014,57,0.25,0.45,0.1,0.1,0.05,0.05
4,5019,60,0.25,0.45,0.1,0.1,0.05,0.05
5,6023,65,0.25,0.4166666666666667,0.16666666666666666,0.08333333333333333,0.041666666666666664,0.041666666666666664
6,7030,66,0.2916666666666667,0.375,0.16666666666666666,0.08333333333333333,0.041666666666666664,0.041666666666666664
7,8032,68,0.2692307692307692,0.4230769230769231,0.15384615384615385,0.07692307692307693,0.038461538461538464,0.038461538461538464
8,9035,69,0.25925925925925924,0.4444444444444444,0.14814814814814814,0.07407407407407407,0.037037037037037035,0.037037037037037035
9,10041,71,0.32142857142857145,0.39285714285714285,0.14285714285714285,0.07142857142857142,0.03571428571428571,0.03571428571428571
10,11043,72,0.32142857142857145,0.42857142857142855,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.03571428571428571
11,12050,72,0.32142857142857145,0.42857142857142855,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.03571428571428571
12,13055,76,0.3076923076923077,0.38461538461538464,0.07692307692307693,0.11538461538461539,0.07692307692307693,0.038461538461538464
13,14058,77,0.2962962962962963,0.37037037037037035,0.07407407407407407,0.14814814814814814,0.07407407407407407,0.037037037037037035
14,15061,79,0.32142857142857145,0.32142857142857145,0.07142857142857142,0.17857142857142858,0.07142857142857142,0.03571428571428571
15,16064,80,0.3448275862068966,0.3103448275862069,0.06896551724137931,0.1724137931034483,0.06896551724137931,0.034482758620689655
16,17069,81,0.3448275862068966,0.3448275862068966,0.06896551724137931,0.1724137931034483,0.034482758620689655,0.034482758620689655
17,18072,82,0.3103448275862069,0.3793103448275862,0.06896551724137931,0.1724137931034483,0.034482758620689655,0.034482758620689655
18,19076,82,0.27586206896551724,0.41379310344827586,0.06896551724137931,0.1724137931034483,0.034482758620689655,0.034482758620689655
19,20078,84,0.32142857142857145,0.39285714285714285,0.07142857142857142,0.14285714285714285,0.03571428571428571,0.03571428571428571
20,21083,84,0.32142857142857145,0.39285714285714285,0.07142857142857142,0.14285714285714285,0.03571428571428571,0.03571428571428571
21,22088,85,0.2857142857142857,0.42857142857142855,0.07142857142857142,0.14285714285714285,0.03571428571428571,0.03571428571428571
22,23091,85,0.2857142857142857,0.42857142857142855,0.07142857142857142,0.14285714285714285,0.03571428571428571,0.03571428571428571
23,24097,85,0.32142857142857145,0.42857142857142855,0.07142857142857142,0.10714285714285714,0.03571428571428571,0.03571428571428571
24,25100,86,0.3448275862068966,0.41379310344827586,0.06896551724137931,0.10344827586206896,0.034482758620689655,0.034482758620689655
25,26106,86,0.3448275862068966,0.41379310344827586,0.06896551724137931,0.10344827586206896,0.034482758620689655,0.034482758620689655
26,27112,86,0.3448275862068966,0.41379310344827586,0.06896551724137931,0.10344827586206896,0.034482758620689655,0.034482758620689655
27,28116,87,0.3448275862068966,0.41379310344827586,0.06896551724137931,0.10344827586206896,0.034482758620689655,0.034482758620689655
28,29120,87,0.3448275862068966,0.41379310344827586,0.06896551724137931,0.10344827586206896,0.034482758620689655,0.034482758620689655
29,30125,88,0.3793103448275862,0.3793103448275862,0.06896551724137931,0.10344827586206896,0.034482758620689655,0.034482758620689655
30,31128,90,0.39285714285714285,0.35714285714285715,0.07142857142857142,0.10714285714285714,0.03571428571428571,0.03571428571428571
31,32135,90,0.39285714285714285,0.35714285714285715,0.07142857142857142,0.10714285714285714,0.03571428571428571,0.03571428571428571
32,33139,90,0.39285714285714285,0.35714285714285715,0.07142857142857142,0.10714285714285714,0.03571428571428571,0.03571428571428571
33,34145,90,0.4642857142857143,0.2857142857142857,0.07142857142857142,0.10714285714285714,0.03571428571428571,0.03571428571428571
34,35150,90,0.4642857142857143,0.2857142857142857,0.07142857142857142,0.10714285714285714,0.03571428571428571,0.03571428571428571
35,36155,90,0.4642857142857143,0.2857142857142857,0.07142857142857142,0.10714285714285714,0.03571428571428571,0.03571428571428571
36,37159,90,0.4642857142857143,0.2857142857142857,0.07142857142857142,0.10714285714285714,0.03571428571428571,0.03571428571428571
37,38161,90,0.4642857142857143,0.2857142857142857,0.07142857142857142,0.10714285714285714,0.03571428571428571,0.03571428571428571
38,39167,90,0.4642857142857143,0.2857142857142857,0.07142857142857142,0.10714285714285714,0.03571428571428571,0.03571428571428571
39,40171,92,0.43333333333333335,0.3333333333333333,0.06666666666666667,0.1,0.03333333333333333,0.03333333333333333
40,41173,92,0.4666666666666667,0.3,0.06666666666666667,0.1,0.03333333333333333,0.03333333333333333
41,42176,94,0.5357142857142857,0.21428571428571427,0.07142857142857142,0.10714285714285714,0.03571428571428571,0.03571428571428571
42,43180,94,0.5714285714285714,0.17857142857142858,0.07142857142857142,0.10714285714285714,0.03571428571428571,0.03571428571428571
43,44184,94,0.5714285714285714,0.17857142857142858,0.07142857142857142,0.10714285714285714,0.03571428571428571,0.03571428571428571
44,45191,95,0.5714285714285714,0.17857142857142858,0.07142857142857142,0.10714285714285714,0.03571428571428571,0.03571428571428571
45,46194,95,0.5357142857142857,0.21428571428571427,0.07142857142857142,0.10714285714285714,0.03571428571428571,0.03571428571428571
46,47199,96,0.5357142857142857,0.17857142857142858,0.10714285714285714,0.10714285714285714,0.03571428571428571,0.03571428571428571
47,48205,96,0.5357142857142857,0.17857142857142858,0.10714285714285714,0.10714285714285714,0.03571428571428571,0.03571428571428571
48,49209,96,0.5357142857142857,0.17857142857142858,0.10714285714285714,0.10714285714285714,0.03571428571428571,0.03571428571428571
49,50213,97,0.5714285714285714,0.17857142857142858,0.07142857142857142,0.10714285714285714,0.03571428571428571,0.03571428571428571
50,51217,97,0.5714285714285714,0.17857142857142858,0.07142857142857142,0.10714285714285714,0.03571428571428571,0.03571428571428571
51,52223,98,0.5555555555555556,0.18518518518518517,0.07407407407407407,0.1111111111111111,0.037037037037037035,0.037037037037037035
52,53228,98,0.5555555555555556,0.18518518518518517,0.07407407407407407,0.1111111111111111,0.037037037037037035,0.037037037037037035
53,54232,98,0.5555555555555556,0.18518518518518517,0.07407407407407407,0.1111111111111111,0.037037037037037035,0.037037037037037035
54,55236,98,0.5555555555555556,0.18518518518518517,0.07407407407407407,0.1111111111111111,0.037037037037037035,0.037037037037037035
55,56243,99,0.5357142857142857,0.21428571428571427,0.07142857142857142,0.10714285714285714,0.03571428571428571,0.03571428571428571
56,57248,99,0.5357142857142857,0.21428571428571427,0.07142857142857142,0.10714285714285714,0.03571428571428571,0.03571428571428571
57,58253,99,0.5714285714285714,0.17857142857142858,0.07142857142857142,0.10714285714285714,0.03571428571428571,0.03571428571428571
58,59259,99,0.5714285714285714,0.17857142857142858,0.07142857142857142,0.10714285714285714,0.03571428571428571,0.03571428571428571
59,60266,99,0.5714285714285714,0.17857142857142858,0.07142857142857142,0.10714285714285714,0.03571428571428571,0.03571428571428571
60,61272,100,0.6153846153846154,0.11538461538461539,0.07692307692307693,0.11538461538461539,0.038461538461538464,0.038461538461538464
61,62276,100,0.6153846153846154,0.11538461538461539,0.07692307692307693,0.11538461538461539,0.038461538461538464,0.038461538461538464
62,63280,100,0.6153846153846154,0.11538461538461539,0.07692307692307693,0.11538461538461539,0.038461538461538464,0.038461538461538464
63,64284,100,0.6153846153846154,0.11538461538461539,0.07692307692307693,0.11538461538461539,0.038461538461538464,0.038461538461538464
64,65285,100,0.6153846153846154,0.11538461538461539,0.07692307692307693,0.11538461538461539,0.038461538461538464,0.038461538461538464
65,66288,100,0.6153846153846154,0.11538461538461539,0.07692307692307693,0.11538461538461539,0.038461538461538464,0.038461538461538464
66,67294,101,0.6,0.16,0.08,0.08,0.04,0.04
67,68300,102,0.6153846153846154,0.15384615384615385,0.07692307692307693,0.07692307692307693,0.038461538461538464,0.038461538461538464
68,69304,102,0.6153846153846154,0.15384615384615385,0.07692307692307693,0.07692307692307693,0.038461538461538464,0.038461538461538464
69,70311,102,0.6153846153846154,0.15384615384615385,0.07692307692307693,0.07692307692307693,0.038461538461538464,0.038461538461538464
70,71319,103,0.5769230769230769,0.19230769230769232,0.07692307692307693,0.07692307692307693,0.038461538461538464,0.038461538461538464
71,72325,103,0.5769230769230769,0.19230769230769232,0.07692307692307693,0.07692307692307693,0.038461538461538464,0.038461538461538464
72,73330,103,0.5769230769230769,0.19230769230769232,0.07692307692307693,0.07692307692307693,0.038461538461538464,0.038461538461538464
73,74337,103,0.5769230769230769,0.19230769230769232,0.07692307692307693,0.07692307692307693,0.038461538461538464,0.038461538461538464
74,75340,104,0.5555555555555556,0.2222222222222222,0.07407407407407407,0.07407407407407407,0.037037037037037035,0.037037037037037035
75,76347,104,0.5555555555555556,0.2222222222222222,0.07407407407407407,0.07407407407407407,0.037037037037037035,0.037037037037037035
76,77355,104,0.5555555555555556,0.2222222222222222,0.07407407407407407,0.07407407407407407,0.037037037037037035,0.037037037037037035
77,78358,106,0.5384615384615384,0.19230769230769232,0.11538461538461539,0.07692307692307693,0.038461538461538464,0.038461538461538464
78,79361,106,0.5384615384615384,0.19230769230769232,0.11538461538461539,0.07692307692307693,0.038461538461538464,0.038461538461538464
79,80365,106,0.5384615384615384,0.19230769230769232,0.11538461538461539,0.07692307692307693,0.038461538461538464,0.038461538461538464
80,81371,106,0.5384615384615384,0.19230769230769232,0.11538461538461539,0.07692307692307693,0.038461538461538464,0.038461538461538464
81,82376,106,0.5384615384615384,0.19230769230769232,0.11538461538461539,0.07692307692307693,0.038461538461538464,0.038461538461538464
82,83381,106,0.5384615384615384,0.19230769230769232,0.11538461538461539,0.07692307692307693,0.038461538461538464,0.038461538461538464
83,84383,106,0.5384615384615384,0.19230769230769232,0.11538461538461539,0.07692307692307693,0.038461538461538464,0.038461538461538464
84,85388,106,0.5384615384615384,0.19230769230769232,0.11538461538461539,0.07692307692307693,0.038461538461538464,0.038461538461538464
85,86390,108,0.5185185185185185,0.2222222222222222,0.1111111111111111,0.07407407407407407,0.037037037037037035,0.037037037037037035
86,87396,108,0.48148148148148145,0.25925925925925924,0.1111111111111111,0.07407407407407407,0.037037037037037035,0.037037037037037035
87,88398,109,0.48148148148148145,0.25925925925925924,0.1111111111111111,0.07407407407407407,0.037037037037037035,0.037037037037037035
88,89402,109,0.48148148148148145,0.25925925925925924,0.1111111111111111,0.07407407407407407,0.037037037037037035,0.037037037037037035
89,90408,109,0.48148148148148145,0.25925925925925924,0.1111111111111111,0.07407407407407407,0.037037037037037035,0.037037037037037035
90,91411,109,0.48148148148148145,0.25925925925925924,0.1111111111111111,0.07407407407407407,0.037037037037037035,0.037037037037037035
91,92415,109,0.48148148148148145,0.25925925925925924,0.1111111111111111,0.07407407407407407,0.037037037037037035,0.037037037037037035
92,93419,109,0.48148148148148145,0.25925925925925924,0.1111111111111111,0.07407407407407407,0.037037037037037035,0.037037037037037035
93,94425,109,0.48148148148148145,0.25925925925925924,0.1111111111111111,0.07407407407407407,0.037037037037037035,0.037037037037037035
94,95428,109,0.48148148148148145,0.25925925925925924,0.1111111111111111,0.07407407407407407,0.037037037037037035,0.037037037037037035
95,96435,109,0.48148148148148145,0.25925925925925924,0.1111111111111111,0.07407407407407407,0.037037037037037035,0.037037037037037035
96,97439,109,0.48148148148148145,0.25925925925925924,0.1111111111111111,0.07407407407407407,0.037037037037037035,0.037037037037037035
