,nfe,epsilon_progress,SBX,PCX,DifferentialEvolution,UNDX,SPX,UM
28,31602,2003,0.920863309352518,0.007194244604316547,0.014388489208633094,0.02158273381294964,0.007194244604316547,0.02877697841726619
29,32742,2046,0.9305555555555556,0.006944444444444444,0.006944444444444444,0.020833333333333332,0.006944444444444444,0.027777777777777776
30,33880,2108,0.90625,0.0125,0.00625,0.01875,0.00625,0.05
31,35017,2174,0.9156626506024096,0.012048192771084338,0.006024096385542169,0.018072289156626505,0.006024096385542169,0.04216867469879518
32,36153,2222,0.9254658385093167,0.006211180124223602,0.006211180124223602,0.018633540372670808,0.006211180124223602,0.037267080745341616
33,37292,2280,0.9177215189873418,0.006329113924050633,0.006329113924050633,0.0189873417721519,0.006329113924050633,0.04430379746835443
34,38430,2324,0.9341317365269461,0.005988023952095809,0.011976047904191617,0.017964071856287425,0.005988023952095809,0.023952095808383235
35,39815,2357,0.9386503067484663,0.006134969325153374,0.012269938650306749,0.018404907975460124,0.006134969325153374,0.018404907975460124
36,41072,2417,0.9473684210526315,0.005847953216374269,0.005847953216374269,0.017543859649122806,0.005847953216374269,0.017543859649122806
37,42329,2489,0.9375,0.005681818181818182,0.005681818181818182,0.017045454545454544,0.005681818181818182,0.028409090909090908
38,43585,2551,0.9385474860335196,0.00558659217877095,0.00558659217877095,0.01675977653631285,0.00558659217877095,0.027932960893854747
39,44842,2610,0.9470899470899471,0.005291005291005291,0.005291005291005291,0.015873015873015872,0.005291005291005291,0.021164021164021163
40,46099,2664,0.9444444444444444,0.005050505050505051,0.010101010101010102,0.015151515151515152,0.005050505050505051,0.020202020202020204
41,47356,2721,0.9447236180904522,0.005025125628140704,0.010050251256281407,0.01507537688442211,0.005025125628140704,0.020100502512562814
42,48613,2767,0.9560439560439561,0.005494505494505495,0.005494505494505495,0.016483516483516484,0.005494505494505495,0.01098901098901099
43,49870,2822,0.9497206703910615,0.00558659217877095,0.0111731843575419,0.01675977653631285,0.00558659217877095,0.0111731843575419
44,51127,2864,0.9558011049723757,0.0055248618784530384,0.0055248618784530384,0.016574585635359115,0.0055248618784530384,0.011049723756906077
45,52383,2913,0.9397590361445783,0.006024096385542169,0.006024096385542169,0.018072289156626505,0.006024096385542169,0.024096385542168676
46,53641,2945,0.935672514619883,0.005847953216374269,0.005847953216374269,0.017543859649122806,0.005847953216374269,0.029239766081871343
47,54897,2982,0.9285714285714286,0.005952380952380952,0.005952380952380952,0.017857142857142856,0.005952380952380952,0.03571428571428571
48,56153,3016,0.9367816091954023,0.005747126436781609,0.005747126436781609,0.017241379310344827,0.005747126436781609,0.028735632183908046
49,57411,3045,0.9354838709677419,0.005376344086021506,0.005376344086021506,0.016129032258064516,0.005376344086021506,0.03225806451612903
50,58668,3079,0.9408602150537635,0.005376344086021506,0.005376344086021506,0.016129032258064516,0.005376344086021506,0.026881720430107527
51,59926,3106,0.9430051813471503,0.0051813471502590676,0.0051813471502590676,0.015544041450777202,0.0051813471502590676,0.025906735751295335
52,61183,3143,0.9470899470899471,0.005291005291005291,0.005291005291005291,0.015873015873015872,0.005291005291005291,0.021164021164021163
53,62440,3180,0.9385474860335196,0.00558659217877095,0.00558659217877095,0.01675977653631285,0.00558659217877095,0.027932960893854747
54,63697,3207,0.9378531073446328,0.005649717514124294,0.005649717514124294,0.01694915254237288,0.005649717514124294,0.02824858757062147
55,64954,3237,0.9213483146067416,0.0056179775280898875,0.0056179775280898875,0.016853932584269662,0.0056179775280898875,0.0449438202247191
56,66211,3256,0.9318181818181818,0.005681818181818182,0.005681818181818182,0.017045454545454544,0.005681818181818182,0.03409090909090909
57,67469,3294,0.9135135135135135,0.005405405405405406,0.010810810810810811,0.016216216216216217,0.005405405405405406,0.04864864864864865
58,68726,3330,0.917098445595855,0.0051813471502590676,0.0051813471502590676,0.015544041450777202,0.0051813471502590676,0.05181347150259067
59,69984,3359,0.9257425742574258,0.0049504950495049506,0.0049504950495049506,0.01485148514851485,0.0049504950495049506,0.04455445544554455
60,71242,3390,0.925,0.01,0.005,0.015,0.005,0.04
61,72499,3418,0.9323671497584541,0.00966183574879227,0.004830917874396135,0.014492753623188406,0.004830917874396135,0.033816425120772944
62,73757,3452,0.9339622641509434,0.0047169811320754715,0.0047169811320754715,0.014150943396226415,0.0047169811320754715,0.03773584905660377
63,75015,3479,0.9318181818181818,0.004545454545454545,0.004545454545454545,0.013636363636363636,0.004545454545454545,0.04090909090909091
64,76272,3503,0.9327354260089686,0.004484304932735426,0.004484304932735426,0.013452914798206279,0.004484304932735426,0.04035874439461883
65,77530,3534,0.944954128440367,0.0045871559633027525,0.0045871559633027525,0.013761467889908258,0.0045871559633027525,0.027522935779816515
66,78787,3562,0.9388646288209607,0.004366812227074236,0.004366812227074236,0.013100436681222707,0.004366812227074236,0.034934497816593885
67,80045,3589,0.9424778761061947,0.004424778761061947,0.004424778761061947,0.01327433628318584,0.004424778761061947,0.030973451327433628
68,81303,3612,0.9393939393939394,0.004329004329004329,0.004329004329004329,0.012987012987012988,0.004329004329004329,0.03463203463203463
69,82560,3639,0.956140350877193,0.0043859649122807015,0.0043859649122807015,0.013157894736842105,0.0043859649122807015,0.017543859649122806
70,83816,3668,0.9598214285714286,0.004464285714285714,0.004464285714285714,0.013392857142857142,0.004464285714285714,0.013392857142857142
71,85073,3695,0.9568965517241379,0.004310344827586207,0.008620689655172414,0.01293103448275862,0.004310344827586207,0.01293103448275862
72,86329,3732,0.9461883408071748,0.004484304932735426,0.008968609865470852,0.013452914798206279,0.004484304932735426,0.02242152466367713
73,87585,3756,0.9459459459459459,0.0045045045045045045,0.009009009009009009,0.013513513513513514,0.0045045045045045045,0.02252252252252252
74,88843,3787,0.9380530973451328,0.004424778761061947,0.01327433628318584,0.01327433628318584,0.004424778761061947,0.02654867256637168
75,90100,3812,0.9508928571428571,0.004464285714285714,0.008928571428571428,0.013392857142857142,0.004464285714285714,0.017857142857142856
76,91357,3832,0.9519650655021834,0.004366812227074236,0.008733624454148471,0.013100436681222707,0.004366812227074236,0.017467248908296942
77,92614,3862,0.9469026548672567,0.004424778761061947,0.008849557522123894,0.01327433628318584,0.004424778761061947,0.022123893805309734
78,93870,3884,0.9422222222222222,0.0044444444444444444,0.013333333333333334,0.013333333333333334,0.0044444444444444444,0.022222222222222223
79,95127,3913,0.9424778761061947,0.004424778761061947,0.01327433628318584,0.01327433628318584,0.004424778761061947,0.022123893805309734
80,96384,3939,0.9469026548672567,0.004424778761061947,0.01327433628318584,0.01327433628318584,0.004424778761061947,0.017699115044247787
81,97642,3969,0.9459459459459459,0.0045045045045045045,0.009009009009009009,0.013513513513513514,0.0045045045045045045,0.02252252252252252
82,98899,3985,0.9419642857142857,0.008928571428571428,0.008928571428571428,0.013392857142857142,0.004464285714285714,0.022321428571428572
83,100157,4010,0.9424778761061947,0.008849557522123894,0.008849557522123894,0.01327433628318584,0.004424778761061947,0.022123893805309734
84,100157,4010,0.9424778761061947,0.008849557522123894,0.008849557522123894,0.01327433628318584,0.004424778761061947,0.022123893805309734
