,nfe,epsilon_progress,SBX,PCX,DifferentialEvolution,UNDX,SPX,UM
0,1001,104,0.43333333333333335,0.26666666666666666,0.1,0.1,0.03333333333333333,0.06666666666666667
1,2003,149,0.4,0.36,0.12,0.04,0.04,0.04
2,3008,216,0.5333333333333333,0.3333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333
3,4012,303,0.6666666666666666,0.25,0.020833333333333332,0.020833333333333332,0.020833333333333332,0.020833333333333332
4,5017,386,0.7407407407407407,0.16666666666666666,0.037037037037037035,0.018518518518518517,0.018518518518518517,0.018518518518518517
5,6020,489,0.8301886792452831,0.07547169811320754,0.018867924528301886,0.03773584905660377,0.018867924528301886,0.018867924528301886
6,7029,596,0.9104477611940298,0.029850746268656716,0.014925373134328358,0.014925373134328358,0.014925373134328358,0.014925373134328358
7,8033,691,0.9047619047619048,0.023809523809523808,0.03571428571428571,0.011904761904761904,0.011904761904761904,0.011904761904761904
8,9037,777,0.9021739130434783,0.021739130434782608,0.043478260869565216,0.010869565217391304,0.010869565217391304,0.010869565217391304
9,10041,850,0.8850574712643678,0.022988505747126436,0.04597701149425287,0.011494252873563218,0.011494252873563218,0.022988505747126436
10,11197,896,0.891566265060241,0.024096385542168676,0.04819277108433735,0.012048192771084338,0.012048192771084338,0.012048192771084338
11,12430,953,0.8636363636363636,0.03409090909090909,0.06818181818181818,0.011363636363636364,0.011363636363636364,0.011363636363636364
12,13665,1048,0.845360824742268,0.020618556701030927,0.10309278350515463,0.010309278350515464,0.010309278350515464,0.010309278350515464
13,14899,1125,0.8958333333333334,0.041666666666666664,0.03125,0.010416666666666666,0.010416666666666666,0.010416666666666666
14,16133,1193,0.8666666666666667,0.05714285714285714,0.047619047619047616,0.009523809523809525,0.009523809523809525,0.009523809523809525
15,17366,1245,0.8878504672897196,0.04672897196261682,0.037383177570093455,0.009345794392523364,0.009345794392523364,0.009345794392523364
16,18599,1310,0.8859649122807017,0.043859649122807015,0.043859649122807015,0.008771929824561403,0.008771929824561403,0.008771929824561403
17,19832,1371,0.9,0.041666666666666664,0.03333333333333333,0.008333333333333333,0.008333333333333333,0.008333333333333333
18,21064,1445,0.9219858156028369,0.02127659574468085,0.03546099290780142,0.0070921985815602835,0.0070921985815602835,0.0070921985815602835
19,22298,1494,0.9242424242424242,0.022727272727272728,0.030303030303030304,0.007575757575757576,0.007575757575757576,0.007575757575757576
20,23532,1542,0.9398496240601504,0.022556390977443608,0.015037593984962405,0.007518796992481203,0.007518796992481203,0.007518796992481203
21,24765,1596,0.9338842975206612,0.024793388429752067,0.01652892561983471,0.008264462809917356,0.008264462809917356,0.008264462809917356
22,25999,1646,0.9224137931034483,0.02586206896551724,0.008620689655172414,0.008620689655172414,0.008620689655172414,0.02586206896551724
23,27233,1678,0.9230769230769231,0.017094017094017096,0.008547008547008548,0.008547008547008548,0.008547008547008548,0.03418803418803419
24,28467,1722,0.9230769230769231,0.017094017094017096,0.008547008547008548,0.008547008547008548,0.008547008547008548,0.03418803418803419
25,29701,1756,0.9312977099236641,0.015267175572519083,0.015267175572519083,0.007633587786259542,0.007633587786259542,0.022900763358778626
26,30935,1787,0.9323308270676691,0.015037593984962405,0.015037593984962405,0.007518796992481203,0.007518796992481203,0.022556390977443608
27,32170,1824,0.927536231884058,0.014492753623188406,0.014492753623188406,0.007246376811594203,0.007246376811594203,0.028985507246376812
28,33405,1862,0.9259259259259259,0.014814814814814815,0.014814814814814815,0.007407407407407408,0.007407407407407408,0.02962962962962963
29,34641,1897,0.9347826086956522,0.014492753623188406,0.014492753623188406,0.007246376811594203,0.007246376811594203,0.021739130434782608
30,35874,1928,0.9416058394160584,0.014598540145985401,0.0072992700729927005,0.0072992700729927005,0.0072992700729927005,0.021897810218978103
31,37107,1968,0.948905109489051,0.014598540145985401,0.0072992700729927005,0.0072992700729927005,0.0072992700729927005,0.014598540145985401
32,38342,1999,0.9448275862068966,0.013793103448275862,0.006896551724137931,0.006896551724137931,0.006896551724137931,0.020689655172413793
33,39576,2027,0.9440559440559441,0.013986013986013986,0.006993006993006993,0.006993006993006993,0.006993006993006993,0.02097902097902098
34,40809,2064,0.94,0.02,0.006666666666666667,0.006666666666666667,0.006666666666666667,0.02
35,42112,2091,0.9319727891156463,0.027210884353741496,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.02040816326530612
36,43249,2142,0.9251700680272109,0.027210884353741496,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.027210884353741496
37,44386,2209,0.9290322580645162,0.01935483870967742,0.0064516129032258064,0.0064516129032258064,0.0064516129032258064,0.03225806451612903
38,45523,2246,0.9407894736842105,0.019736842105263157,0.006578947368421052,0.006578947368421052,0.006578947368421052,0.019736842105263157
39,46659,2301,0.9333333333333333,0.02666666666666667,0.006666666666666667,0.006666666666666667,0.006666666666666667,0.02
40,47796,2352,0.9436619718309859,0.02112676056338028,0.007042253521126761,0.007042253521126761,0.007042253521126761,0.014084507042253521
41,48933,2393,0.9361702127659575,0.028368794326241134,0.0070921985815602835,0.0070921985815602835,0.0070921985815602835,0.014184397163120567
42,50070,2430,0.9379310344827586,0.027586206896551724,0.006896551724137931,0.006896551724137931,0.006896551724137931,0.013793103448275862
43,50070,2430,0.9379310344827586,0.027586206896551724,0.006896551724137931,0.006896551724137931,0.006896551724137931,0.013793103448275862
