welfare,years_above_temperature_threshold,fraction_above_threshold,global_temperature_2100,max_global_temperature,welfare_loss_damage,welfare_loss_abatement,zaf_mean_abatement_burden,zaf_mean_damage_fraction,zaf_mean_net_output_ratio
321.53347671136333,197.0,0.0,1.986522800300436,3.022700332609847,18.43799076841415,53.63575704006001,0.0008065605618654452,0.052509962866831066,0.9466834765713035
347.8481288594784,197.0,0.0,1.986522800300436,3.022700332609847,19.751222618929624,56.864170008449584,0.0008065605618654452,0.052509962866831066,0.9466834765713035
5190.114984871029,197.0,0.0,1.986522800300436,3.022700332609847,4646.881696468211,4920.565257599223,0.0008065605618654452,0.052509962866831066,0.9466834765713035
321.6583890570793,197.0,0.0,1.9867604891206176,3.024182245120404,18.479408376513746,53.63575704006001,0.0008064811485468355,0.0506365832401198,0.9485569356113335
319.0208181256457,229.0,1.0,2.689181039094302,5.086012735427849,17.180997561807665,53.63575704006001,0.0008081332792724147,0.09905764904890851,0.9001342176718191
5188.98129116512,229.0,1.0,2.6896260621658836,5.09038506344654,4660.263047255636,4920.565257599223,0.0008079947011329558,0.09565050372576535,0.9035415015731019
345.2017495580251,229.0,1.0,2.6896260621658836,5.09038506344654,18.287030053056995,56.864170008449584,0.0008079947011329558,0.09565050372576535,0.9035415015731019
5536.144441431909,229.0,1.0,2.689181039094302,5.086012735427849,4970.900724920781,5246.658748012562,0.0008081332792724147,0.09905764904890851,0.9001342176718191
5537.625614032036,197.0,0.0,1.9867604891206176,3.024182245120404,4955.78864081988,5246.658748012562,0.0008064811485468355,0.0506365832401198,0.9485569356113335
5536.267184261611,229.0,1.0,2.6896260621658836,5.09038506344654,4970.831899816163,5246.658748012562,0.0008079947011329558,0.09565050372576535,0.9035415015731019
943.5111838291402,203.0,1.0,2.0028750262185153,3.1278940656357515,2556.7812696756464,1592.065907757233,0.0008060698610487472,0.03736356107057612,0.9618303690683752
1615.7403858363778,203.0,1.0,2.0028750262185153,3.1278940656357515,4520.923384272267,2896.2267403515543,0.0008060698610487472,0.03736356107057612,0.9618303690683752
170.98103401901994,203.0,1.0,2.0028750262185153,3.1278940656357515,10978.183820578932,1133.3978966878549,0.0008060698610487472,0.03736356107057612,0.9618303690683752
943.3931792279373,203.0,1.0,2.0030554534003255,3.1287379959176267,2556.9833636744947,1592.065907757233,0.0008060031406732179,0.035875420169951974,0.9633185766893748
945.0962044724879,248.0,1.0,2.832511715763808,4.591392837327844,2408.945721249512,1592.065907757233,0.000807023715176804,0.05855185285362972,0.9406411234311933
171.44980857256976,248.0,1.0,2.832931604070175,4.593905045491672,10002.084106961962,1133.3978966878549,0.000806917026427401,0.056246932080578224,0.9429461508929943
1618.9553371151724,248.0,1.0,2.832931604070175,4.593905045491672,4194.053656927016,2896.2267403515543,0.000806917026427401,0.056246932080578224,0.9429461508929943
282.9190553852133,248.0,1.0,2.832511715763808,4.591392837327844,15512.826889744574,2327.2010527829484,0.000807023715176804,0.05855185285362972,0.9406411234311933
281.7299615957186,203.0,1.0,2.0030554534003255,3.1287379959176267,18719.48782148042,2327.2010527829484,0.0008060031406732179,0.035875420169951974,0.9633185766893748
282.79066675382444,248.0,1.0,2.832931604070175,4.593905045491672,15483.725633036816,2327.2010527829484,0.000806917026427401,0.056246932080578224,0.9429461508929943
2388.382312360262,229.0,1.0,2.4908772724696964,4.14630056856656,205.0817062017967,95.97630388722588,0.0008062780177649038,0.054302112846212405,0.9448916091360228
609.4178349038076,229.0,1.0,2.4908772724696964,4.14630056856656,72.1104871905732,22.45646079849199,0.0008062780177649038,0.054302112846212405,0.9448916091360228
759.8078854322985,229.0,1.0,2.4908772724696964,4.14630056856656,7264.807253842853,3038.321396922751,0.0008062780177649038,0.054302112846212405,0.9448916091360228
2384.6782898098154,229.0,1.0,2.490658126205201,4.1443609104850685,205.08034775548742,95.97630388722588,0.0008063468976636897,0.05623447263299875,0.9429591804693376
2236.9830319185044,249.0,1.0,3.6296291903904803,9.120864666120324,695.1745626142459,95.97630388722588,0.0008078284188787169,0.13319327671300543,0.8659988948681158
773.8002988261926,249.0,1.0,3.6290589277943637,9.111884147647798,4516.048651191215,3038.321396922751,0.0008079558855768928,0.13755284233459011,0.861639201779833
586.0907721410754,249.0,1.0,3.6290589277943637,9.111884147647798,27.2058202748605,22.45646079849199,0.0008079558855768928,0.13755284233459011,0.861639201779833
291.74665795972896,249.0,1.0,3.6296291903904803,9.120864666120324,2509.449244860069,902.7119178673263,0.0008078284188787169,0.13319327671300543,0.8659988948681158
289.6037788021375,229.0,1.0,2.490658126205201,4.1443609104850685,2908.272340646823,902.7119178673263,0.0008063468976636897,0.05623447263299875,0.9429591804693376
291.90266699896705,249.0,1.0,3.6290589277943637,9.111884147647798,2509.7183823276587,902.7119178673263,0.0008079558855768928,0.13755284233459011,0.861639201779833
63.162612228167966,244.0,1.0,2.9373521588340057,6.471133774927021,12360.767263292813,433.6847581224975,0.0008065938315086835,0.06441062741438106,0.9347827787541103
69.46380207884349,244.0,1.0,2.9373521588340057,6.471133774927021,13117.410152595638,488.98210277837234,0.0008065938315086835,0.06441062741438106,0.9347827787541103
211.25052408457137,244.0,1.0,2.9373521588340057,6.471133774927021,32.042187911052274,1.2900876080998263,0.0008065938315086835,0.06441062741438106,0.9347827787541103
63.11576391027419,244.0,1.0,2.9387109332002797,6.486861637019575,12388.670425130753,433.6847581224975,0.000806201192733935,0.05322091099252389,0.9459728878147421
63.23752617227981,254.0,1.0,3.43339929577046,6.22998499716135,11960.50014388941,433.6847581224975,0.0008072434268313273,0.06812796285637814,0.9310647937167903
211.16874329858751,254.0,1.0,3.4355121904968544,6.244235291653686,28.019825412888455,1.2900876080998263,0.0008067307150596561,0.056265144742806444,0.942928124542134
69.47911096461755,254.0,1.0,3.4355121904968544,6.244235291653686,12650.965248095481,488.98210277837234,0.0008067307150596561,0.056265144742806444,0.942928124542134
243.48272860483024,254.0,1.0,3.43339929577046,6.22998499716135,30.890038115645304,1.6286048983502088,0.0008072434268313273,0.06812796285637814,0.9310647937167903
245.1743568360493,244.0,1.0,2.9387109332002797,6.486861637019575,35.29861986177734,1.6286048983502088,0.000806201192733935,0.05322091099252389,0.9459728878147421
244.389196759891,254.0,1.0,3.4355121904968544,6.244235291653686,31.203679483289807,1.6286048983502088,0.0008067307150596561,0.056265144742806444,0.942928124542134
272.9718497730947,234.0,1.0,2.596036974429119,4.091156845940109,42.046985345225224,21.043313319836606,0.0008057679891455901,0.04170603487279907,0.9574881971380551
202.96458404234443,234.0,1.0,2.596036974429119,4.091156845940109,34.477110201642425,17.00566202745619,0.0008057679891455901,0.04170603487279907,0.9574881971380551
320.0051909076157,234.0,1.0,2.596036974429119,4.091156845940109,11.757332173106482,67.04382649086135,0.0008057679891455901,0.04170603487279907,0.9574881971380551
270.9211759051197,234.0,1.0,2.5939569589008524,4.073237350994305,42.009094833297965,21.043313319836606,0.0008063537651490418,0.059090233714535416,0.9401034125203155
272.10123597927395,228.0,1.0,2.5743924500276107,4.282331668383755,35.719856493227944,21.043313319836606,0.0008062579760330505,0.04593080859503182,0.9532629334289353
318.4821227489649,228.0,1.0,2.572067689054708,4.264836783069995,2.0211716108885964,67.04382649086135,0.0008070652541629624,0.06544698271828593,0.933745952027551
200.818824291689,228.0,1.0,2.572067689054708,4.264836783069995,29.36138296864268,17.00566202745619,0.0008070652541629624,0.06544698271828593,0.933745952027551
251.54745014478203,228.0,1.0,2.5743924500276107,4.282331668383755,0.7045094145847965,55.4215073900844,0.0008062579760330505,0.04593080859503182,0.9532629334289353
251.30863639814945,234.0,1.0,2.5939569589008524,4.073237350994305,10.315957031682478,55.4215073900844,0.0008063537651490418,0.059090233714535416,0.9401034125203155
250.83885010681055,228.0,1.0,2.572067689054708,4.264836783069995,0.2032854890964692,55.4215073900844,0.0008070652541629624,0.06544698271828593,0.933745952027551
310.57614113259683,227.0,1.0,2.5699996832900958,4.339908873718833,7607.3271994598645,1694.462503390034,0.0008067652723139507,0.0778401609059937,0.9213530738216924
245.38822587484395,227.0,1.0,2.5699996832900958,4.339908873718833,6199.859942287964,1228.8376181708595,0.0008067652723139507,0.0778401609059937,0.9213530738216924
288.100733189682,227.0,1.0,2.5699996832900958,4.339908873718833,8778.412528779943,1731.601800427973,0.0008067652723139507,0.0778401609059937,0.9213530738216924
307.54249200178856,227.0,1.0,2.5771046870070884,4.39318862337499,7642.16809583805,1694.462503390034,0.0008050865808687348,0.022862967094382083,0.9763319463247491
313.1524684620149,251.0,1.0,3.038724054284833,6.072030200951961,6388.718722409375,1694.462503390034,0.0008088408050528896,0.12076514610969033,0.8784260130852568
285.9627422025867,251.0,1.0,3.0517303606727397,6.202063762179036,7253.889249524733,1731.601800427973,0.0008056642854272687,0.03647438040621284,0.96271995530836
243.8034475301825,251.0,1.0,3.0517303606727397,6.202063762179036,5323.799981883953,1228.8376181708595,0.0008056642854272687,0.03647438040621284,0.96271995530836
229.31820706496495,251.0,1.0,3.038724054284833,6.072030200951961,6171.434308736719,1249.913629201219,0.0008088408050528896,0.12076514610969033,0.8784260130852568
225.78677387910454,227.0,1.0,2.5771046870070884,4.39318862337499,7247.48537395134,1249.913629201219,0.0008050865808687348,0.022862967094382083,0.9763319463247491
226.22966424858888,251.0,1.0,3.0517303606727397,6.202063762179036,6147.9639848738725,1249.913629201219,0.0008056642854272687,0.03647438040621284,0.96271995530836
2638.0934789765065,245.0,1.0,3.030263845488438,5.546221628746736,1907.6238396124245,2214.64141366073,0.0008057211017817676,0.036317531803923234,0.9628767470942949
4761.657852864473,245.0,1.0,3.030263845488438,5.546221628746736,3447.7956380257115,3912.927095518852,0.0008057211017817676,0.036317531803923234,0.9628767470942949
3375.4927995202474,245.0,1.0,3.030263845488438,5.546221628746736,4219.7051581204905,3804.755908214357,0.0008057211017817676,0.036317531803923234,0.9628767470942949
2632.8633333746097,245.0,1.0,3.0168189561618894,5.438064636359118,1909.1446525357806,2214.64141366073,0.000808779947537414,0.1144405102902794,0.8847507097621832
2637.6757550550515,249.0,1.0,3.273844482677921,7.037554156234261,1934.4099349016362,2214.64141366073,0.0008059534605189753,0.04601017642873996,0.953183870110741
3381.1412645484943,249.0,1.0,3.259210424013044,6.880734186629416,4186.972823254017,3804.755908214357,0.0008095879652999211,0.14242711134960603,0.8567633006850941
4743.512933067937,249.0,1.0,3.259210424013044,6.880734186629416,3545.003658817406,3912.927095518852,0.0008095879652999211,0.14242711134960603,0.8567633006850941
5962.253728429351,249.0,1.0,3.273844482677921,7.037554156234261,7325.945674551958,6819.203764109825,0.0008059534605189753,0.04601017642873996,0.953183870110741
5972.630290000274,245.0,1.0,3.0168189561618894,5.438064636359118,7445.56187125451,6819.203764109825,0.000808779947537414,0.1144405102902794,0.8847507097621832
5976.325445578126,249.0,1.0,3.259210424013044,6.880734186629416,7337.4816067244465,6819.203764109825,0.0008095879652999211,0.14242711134960603,0.8567633006850941
335.69598988715956,226.0,1.0,2.474830398808362,5.094343457415116,1653.735843028267,718.1908685256888,0.0008076045566644301,0.0854190544811089,0.9137733409622266
355.5677822234773,226.0,1.0,2.474830398808362,5.094343457415116,1752.2716052112428,767.8363827097236,0.0008076045566644301,0.0854190544811089,0.9137733409622266
382.7454950583269,226.0,1.0,2.474830398808362,5.094343457415116,52.80806767357455,19.85688078983063,0.0008076045566644301,0.0854190544811089,0.9137733409622266
334.73773294583754,226.0,1.0,2.4794681477169487,5.139056008533903,1656.9662953705497,718.1908685256888,0.0008062263960448985,0.049853520763425814,0.9493402528405294
335.586791099276,230.0,1.0,2.673062556950536,4.832584484276156,1528.0289547691523,718.1908685256888,0.000807655261110761,0.07540260130805129,0.923789743430838
389.87738851694354,230.0,1.0,2.677468627081033,4.868796404684973,44.90618628742396,19.85688078983063,0.0008062452700093778,0.0435181444050618,0.955675610324929
354.413655622803,230.0,1.0,2.677468627081033,4.868796404684973,1631.175125907439,767.8363827097236,0.0008062452700093778,0.0435181444050618,0.955675610324929
419.90897338082505,230.0,1.0,2.673062556950536,4.832584484276156,45.74119570116477,21.438989374277508,0.000807655261110761,0.07540260130805129,0.923789743430838
425.97314915253537,226.0,1.0,2.4794681477169487,5.139056008533903,56.36672387578961,21.438989374277508,0.0008062263960448985,0.049853520763425814,0.9493402528405294
426.8156856568984,230.0,1.0,2.677468627081033,4.868796404684973,47.91682378144872,21.438989374277508,0.0008062452700093778,0.0435181444050618,0.955675610324929
415.3468487483257,217.0,1.0,2.3322863516574013,5.295636519105974,47.83176618971578,13.021091400111445,0.0008054971539257065,0.039005210909236636,0.9601892919368377
2172.6185869252195,217.0,1.0,2.3322863516574013,5.295636519105974,165.050657008085,1.2118862897605105,0.0008054971539257065,0.039005210909236636,0.9601892919368377
421.3439606843477,217.0,1.0,2.3322863516574013,5.295636519105974,43.46796289528329,26.18015580005139,0.0008054971539257065,0.039005210909236636,0.9601892919368377
409.34392410345265,217.0,1.0,2.328174936120027,5.239139336279022,47.827422703825526,13.021091400111445,0.000806870958071581,0.08571510414325219,0.9134780248986764
416.9968403311354,228.0,1.0,2.4024874215622294,3.7308726390669085,46.92966742001036,13.021091400111445,0.0008051520589956847,0.02186621566722451,0.9773286322737798
